epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,587.394,1.15154,0.86979,0.01365,0.7635,0.70419,0.74936,0.42148,1.60504,1.2441,0.03345,0.0005793,0.0005793,0.0005793
188,590.495,1.15714,0.8697,0.01311,0.72726,0.74249,0.75244,0.42332,1.57676,1.17145,0.03319,0.00057435,0.00057435,0.00057435
189,593.791,1.19426,0.88238,0.01381,0.81234,0.67367,0.73462,0.42088,1.62084,1.18664,0.03416,0.0005694,0.0005694,0.0005694
190,597.366,1.16399,0.83646,0.01346,0.80586,0.66372,0.71915,0.41125,1.59225,1.26012,0.03432,0.00056445,0.00056445,0.00056445
191,600.35,1.17832,0.85713,0.0143,0.78839,0.66098,0.73574,0.42866,1.55813,1.18535,0.03281,0.0005595,0.0005595,0.0005595
192,603.45,1.15541,0.84713,0.01373,0.7942,0.68161,0.74325,0.43858,1.43171,1.09756,0.02934,0.00055455,0.00055455,0.00055455
193,606.525,1.11154,0.83898,0.01339,0.75286,0.72818,0.73356,0.42233,1.45148,1.20796,0.03013,0.0005496,0.0005496,0.0005496
194,609.502,1.1293,0.88362,0.01339,0.75514,0.68581,0.70148,0.42642,1.45812,1.23364,0.0306,0.00054465,0.00054465,0.00054465
195,612.738,1.15215,0.81288,0.01411,0.8015,0.72816,0.75945,0.44406,1.39258,1.20932,0.0282,0.0005397,0.0005397,0.0005397
196,615.932,1.14062,0.87086,0.01335,0.79896,0.71632,0.7322,0.42941,1.42486,1.15445,0.02867,0.00053475,0.00053475,0.00053475
197,618.95,1.14271,0.82793,0.01402,0.7441,0.72026,0.71366,0.42234,1.53921,1.1146,0.03288,0.0005298,0.0005298,0.0005298
198,621.993,1.12001,0.81517,0.01363,0.74841,0.65887,0.69077,0.41031,1.54716,1.1503,0.03336,0.00052485,0.00052485,0.00052485
199,625.03,1.16237,0.82905,0.01326,0.75889,0.68674,0.71752,0.42506,1.56188,1.1711,0.03487,0.0005199,0.0005199,0.0005199
200,628.303,1.17087,0.82673,0.01499,0.75041,0.71989,0.70314,0.40351,1.67922,1.19245,0.03759,0.00051495,0.00051495,0.00051495
201,631.325,1.14088,0.78608,0.01378,0.76003,0.68814,0.71958,0.43999,1.53287,1.15276,0.03312,0.00051,0.00051,0.00051
202,634.23,1.21206,0.92697,0.01514,0.84374,0.70257,0.74773,0.45149,1.41774,1.07298,0.02912,0.00050505,0.00050505,0.00050505
203,637.306,1.10839,0.78725,0.01271,0.81301,0.67656,0.72932,0.42897,1.50184,1.07717,0.03185,0.0005001,0.0005001,0.0005001
204,640.538,1.14236,0.80509,0.0144,0.81549,0.68814,0.74402,0.43368,1.61786,1.07682,0.03526,0.00049515,0.00049515,0.00049515
205,644.096,1.0835,0.78455,0.01272,0.78936,0.68115,0.73952,0.4403,1.62166,1.06117,0.03501,0.0004902,0.0004902,0.0004902
206,647.09,1.11271,0.81555,0.01362,0.7977,0.6809,0.73307,0.41269,1.67711,1.28401,0.03746,0.00048525,0.00048525,0.00048525
207,650.092,1.09318,0.76994,0.01235,0.76107,0.73994,0.74934,0.41444,1.65681,1.25246,0.03716,0.0004803,0.0004803,0.0004803
208,653.24,1.12235,0.80419,0.01385,0.89268,0.68014,0.77013,0.43099,1.62764,1.05195,0.03533,0.00047535,0.00047535,0.00047535
209,656.426,1.15908,0.81945,0.01386,0.79527,0.72761,0.75129,0.41131,1.56759,1.17839,0.03389,0.0004704,0.0004704,0.0004704
210,659.415,1.10115,0.7857,0.01272,0.79198,0.77118,0.75656,0.41341,1.56763,1.11436,0.03424,0.00046545,0.00046545,0.00046545
211,662.403,1.18026,0.87847,0.01371,0.81996,0.72412,0.7693,0.42009,1.60172,1.09712,0.03555,0.0004605,0.0004605,0.0004605
212,665.478,1.14655,0.84971,0.01301,0.82998,0.71709,0.77063,0.4427,1.58175,1.12961,0.03457,0.00045555,0.00045555,0.00045555
213,668.642,1.09449,0.81654,0.01189,0.78939,0.72596,0.76292,0.44233,1.58272,1.11847,0.03325,0.0004506,0.0004506,0.0004506
214,672.169,1.12089,0.81828,0.01373,0.82102,0.73614,0.76703,0.45434,1.52817,1.03055,0.03195,0.00044565,0.00044565,0.00044565
215,675.33,1.04657,0.80922,0.01291,0.82223,0.67231,0.74302,0.45178,1.39276,1.11011,0.02793,0.0004407,0.0004407,0.0004407
216,678.285,1.11544,0.78538,0.01345,0.82204,0.71491,0.76543,0.46421,1.50769,1.10414,0.03191,0.00043575,0.00043575,0.00043575
217,681.496,1.0932,0.77428,0.01272,0.84448,0.72212,0.77432,0.46121,1.53612,1.12474,0.03279,0.0004308,0.0004308,0.0004308
218,684.524,1.07427,0.75238,0.013,0.87571,0.66221,0.75607,0.45146,1.56907,1.13412,0.03342,0.00042585,0.00042585,0.00042585
219,687.798,1.1382,0.78447,0.01314,0.77671,0.66713,0.72757,0.43885,1.61011,1.20973,0.03439,0.0004209,0.0004209,0.0004209
220,690.884,1.06537,0.75614,0.01268,0.77126,0.65642,0.72373,0.42322,1.62568,1.28733,0.0346,0.00041595,0.00041595,0.00041595
221,693.924,1.10232,0.76928,0.01242,0.83252,0.66532,0.73814,0.44341,1.57608,1.2222,0.03402,0.000411,0.000411,0.000411
222,697.059,1.07996,0.79455,0.01354,0.83865,0.67554,0.75237,0.46202,1.56983,1.14114,0.03397,0.00040605,0.00040605,0.00040605
223,700.095,1.08033,0.78284,0.01278,0.828,0.69281,0.74571,0.43181,1.63551,1.13583,0.03606,0.0004011,0.0004011,0.0004011
224,703.597,1.0709,0.76771,0.0126,0.86286,0.71735,0.76057,0.44077,1.61396,1.0707,0.03579,0.00039615,0.00039615,0.00039615
225,706.819,1.09519,0.78325,0.01246,0.79868,0.72676,0.74796,0.45042,1.55432,1.1133,0.0335,0.0003912,0.0003912,0.0003912
226,709.945,1.07043,0.77242,0.01221,0.78869,0.71214,0.75879,0.45483,1.54773,1.16804,0.03368,0.00038625,0.00038625,0.00038625
227,713.143,1.0953,0.81278,0.01399,0.8839,0.69949,0.77916,0.46214,1.54039,1.06935,0.03212,0.0003813,0.0003813,0.0003813
228,716.148,1.06882,0.75967,0.01215,0.85219,0.66387,0.75629,0.44052,1.51535,1.10068,0.03146,0.00037635,0.00037635,0.00037635
229,719.448,1.08239,0.77369,0.01202,0.82615,0.69341,0.75254,0.43951,1.45941,1.09945,0.02979,0.0003714,0.0003714,0.0003714
230,722.623,1.10693,0.77101,0.01254,0.8249,0.68586,0.748,0.43728,1.4639,1.1056,0.02881,0.00036645,0.00036645,0.00036645
231,725.813,1.06561,0.74989,0.01327,0.88659,0.68067,0.76419,0.46655,1.30886,1.13097,0.02527,0.0003615,0.0003615,0.0003615
232,728.996,1.08323,0.72656,0.01347,0.8371,0.69488,0.76172,0.47878,1.30757,1.09812,0.02562,0.00035655,0.00035655,0.00035655
233,732.211,1.11921,0.80887,0.01343,0.74845,0.72621,0.75139,0.47779,1.29075,1.13747,0.02551,0.0003516,0.0003516,0.0003516
234,735.323,1.03849,0.71172,0.01193,0.80234,0.73197,0.75612,0.4842,1.31042,1.07663,0.02582,0.00034665,0.00034665,0.00034665
235,738.702,1.06198,0.75954,0.01244,0.79945,0.71112,0.75715,0.48068,1.29901,1.09596,0.02543,0.0003417,0.0003417,0.0003417
236,741.82,1.08685,0.78567,0.01252,0.82235,0.74805,0.76686,0.48005,1.38965,1.10814,0.02776,0.00033675,0.00033675,0.00033675
237,744.806,1.0951,0.75691,0.01278,0.77002,0.74415,0.76251,0.47802,1.40226,1.22344,0.02874,0.0003318,0.0003318,0.0003318
238,747.761,1.01001,0.72198,0.01193,0.92703,0.63995,0.76524,0.4693,1.37483,1.15063,0.02785,0.00032685,0.00032685,0.00032685
239,751.163,1.10727,0.76776,0.01333,0.82272,0.72362,0.76117,0.46798,1.33934,1.09561,0.02666,0.0003219,0.0003219,0.0003219
240,754.365,1.03481,0.71684,0.01195,0.8542,0.7285,0.76258,0.47063,1.31773,1.08765,0.02593,0.00031695,0.00031695,0.00031695
241,757.36,1.10684,0.77212,0.0126,0.89745,0.72689,0.78238,0.46191,1.32008,1.05062,0.0255,0.000312,0.000312,0.000312
242,760.518,1.06259,0.79357,0.01264,0.88974,0.69328,0.76575,0.44845,1.38565,1.02535,0.0273,0.00030705,0.00030705,0.00030705
243,763.532,1.07189,0.71801,0.0123,0.83586,0.69102,0.76008,0.45335,1.33524,1.00935,0.02615,0.0003021,0.0003021,0.0003021
244,766.827,1.07056,0.80015,0.01183,0.79302,0.74175,0.75294,0.43861,1.32983,1.05773,0.02611,0.00029715,0.00029715,0.00029715
245,769.914,1.01776,0.71154,0.01249,0.77964,0.73897,0.75379,0.43147,1.36063,1.05254,0.02619,0.0002922,0.0002922,0.0002922
246,772.986,1.01314,0.7129,0.01152,0.74382,0.75737,0.75624,0.44249,1.34924,1.0631,0.026,0.00028725,0.00028725,0.00028725
247,776.034,1.06763,0.79168,0.01224,0.85457,0.63649,0.74311,0.43256,1.39013,1.08497,0.02794,0.0002823,0.0002823,0.0002823
248,779.029,1.00834,0.6974,0.01142,0.78394,0.67454,0.73975,0.4537,1.35974,1.08651,0.02725,0.00027735,0.00027735,0.00027735
249,782.223,1.02285,0.7222,0.01215,0.82595,0.69574,0.75693,0.46882,1.35672,1.08695,0.02681,0.0002724,0.0002724,0.0002724
250,785.304,1.03223,0.7165,0.01164,0.86982,0.68572,0.76385,0.46678,1.35491,1.07051,0.02687,0.00026745,0.00026745,0.00026745
251,788.448,0.99311,0.69575,0.01141,0.85893,0.68956,0.76521,0.46228,1.34407,1.1756,0.02649,0.0002625,0.0002625,0.0002625
252,791.396,1.00737,0.74273,0.01174,0.87025,0.68407,0.76448,0.45251,1.33178,1.17494,0.02583,0.00025755,0.00025755,0.00025755
253,794.312,1.03006,0.67809,0.01202,0.85284,0.69558,0.76924,0.44072,1.36708,1.11871,0.02676,0.0002526,0.0002526,0.0002526
254,797.57,0.97088,0.67327,0.01148,0.84908,0.70473,0.77319,0.44987,1.35304,1.13149,0.02638,0.00024765,0.00024765,0.00024765
255,800.61,1.02992,0.69963,0.0118,0.8709,0.67975,0.76249,0.43832,1.35333,1.13403,0.02612,0.0002427,0.0002427,0.0002427
256,803.608,1.03888,0.72471,0.01146,0.85261,0.6575,0.75331,0.44298,1.33905,1.16221,0.02599,0.00023775,0.00023775,0.00023775
257,806.684,1.04103,0.74783,0.01224,0.85788,0.67491,0.76514,0.45932,1.32261,1.0672,0.02562,0.0002328,0.0002328,0.0002328
258,810.072,1.00245,0.69989,0.01199,0.79594,0.72159,0.77243,0.47114,1.34402,1.07667,0.02618,0.00022785,0.00022785,0.00022785
259,813.103,1.08753,0.74442,0.01338,0.89335,0.69856,0.77575,0.46135,1.35331,1.0894,0.02642,0.0002229,0.0002229,0.0002229
260,816.192,1.00028,0.6614,0.01082,0.84188,0.71366,0.77607,0.4658,1.32695,1.08438,0.02618,0.00021795,0.00021795,0.00021795
261,819.326,1.02898,0.69109,0.01196,0.8255,0.71755,0.76856,0.46193,1.30616,1.07098,0.02552,0.000213,0.000213,0.000213
262,822.359,1.04231,0.72407,0.01222,0.8009,0.70728,0.7442,0.45043,1.33895,1.0892,0.02646,0.00020805,0.00020805,0.00020805
263,825.687,0.95669,0.65715,0.01042,0.84104,0.72367,0.76557,0.4608,1.36885,1.06825,0.02731,0.0002031,0.0002031,0.0002031
264,828.845,1.00888,0.69269,0.01135,0.86307,0.72754,0.76513,0.46104,1.37185,1.08834,0.02696,0.00019815,0.00019815,0.00019815
265,831.865,1.01325,0.72991,0.01101,0.85204,0.72321,0.76943,0.46104,1.36414,1.0922,0.02646,0.0001932,0.0001932,0.0001932
266,834.903,1.00098,0.67881,0.01144,0.81553,0.74171,0.76921,0.45863,1.34779,1.14827,0.02625,0.00018825,0.00018825,0.00018825
267,837.936,1.06468,0.73884,0.01206,0.78951,0.72573,0.75709,0.44778,1.37215,1.17529,0.02713,0.0001833,0.0001833,0.0001833
268,841.477,0.98104,0.68002,0.01064,0.80721,0.74051,0.76446,0.4585,1.36312,1.12535,0.02683,0.00017835,0.00017835,0.00017835
269,844.485,0.98009,0.68747,0.01078,0.81656,0.702,0.75322,0.45099,1.3644,1.11387,0.02652,0.0001734,0.0001734,0.0001734
270,847.526,0.98231,0.70628,0.01099,0.77274,0.76751,0.76434,0.46418,1.38168,1.09506,0.02702,0.00016845,0.00016845,0.00016845
271,850.591,1.04294,0.75539,0.01169,0.77493,0.754,0.76789,0.48026,1.36598,1.07781,0.02676,0.0001635,0.0001635,0.0001635
272,853.68,1.01106,0.72651,0.01138,0.86133,0.69888,0.76812,0.47232,1.34156,1.07447,0.02597,0.00015855,0.00015855,0.00015855
273,856.742,1.01647,0.74788,0.01153,0.85599,0.71551,0.7676,0.47186,1.34649,1.09086,0.02608,0.0001536,0.0001536,0.0001536
274,859.98,1.01109,0.69246,0.01156,0.89987,0.69331,0.77036,0.47639,1.33592,1.10601,0.02619,0.00014865,0.00014865,0.00014865
275,862.934,0.98727,0.67716,0.01094,0.86571,0.70203,0.76928,0.47812,1.32073,1.09917,0.02598,0.0001437,0.0001437,0.0001437
276,865.985,1.02331,0.71156,0.01088,0.85772,0.72381,0.77098,0.47897,1.31314,1.09057,0.02578,0.00013875,0.00013875,0.00013875
277,869.003,0.99862,0.69397,0.01119,0.85853,0.70441,0.76982,0.48438,1.2947,1.09482,0.02512,0.0001338,0.0001338,0.0001338
278,872.387,0.98336,0.68952,0.01146,0.81536,0.72805,0.77077,0.47941,1.29974,1.07181,0.02502,0.00012885,0.00012885,0.00012885
279,875.463,0.99141,0.70105,0.01065,0.78896,0.75634,0.77055,0.47284,1.31428,1.07268,0.02554,0.0001239,0.0001239,0.0001239
280,878.533,0.98848,0.68318,0.01179,0.81188,0.74366,0.7771,0.46872,1.34839,1.06498,0.02679,0.00011895,0.00011895,0.00011895
281,881.612,0.95686,0.66303,0.01104,0.81998,0.73154,0.77843,0.47117,1.35992,1.06742,0.02699,0.000114,0.000114,0.000114
282,884.706,0.93288,0.64192,0.00999,0.80653,0.74887,0.77219,0.47092,1.3756,1.07515,0.02739,0.00010905,0.00010905,0.00010905
283,888.173,1.00234,0.70403,0.01172,0.81676,0.77409,0.77614,0.47103,1.40068,1.05769,0.02806,0.0001041,0.0001041,0.0001041
284,891.213,0.96227,0.72286,0.01141,0.85199,0.72624,0.77939,0.47038,1.41225,1.0809,0.02858,9.915e-05,9.915e-05,9.915e-05
285,894.292,1.03612,0.71953,0.01264,0.8291,0.74652,0.7841,0.47528,1.4187,1.11327,0.029,9.42e-05,9.42e-05,9.42e-05
286,897.361,0.92151,0.65206,0.01096,0.86247,0.72781,0.7852,0.47628,1.42476,1.12733,0.0292,8.925e-05,8.925e-05,8.925e-05
287,900.372,0.9884,0.73536,0.0106,0.86158,0.72578,0.78372,0.47808,1.28716,1.2967,0.02482,8.43e-05,8.43e-05,8.43e-05
288,903.55,0.97779,0.73848,0.01091,0.81537,0.75817,0.78501,0.483,1.41829,1.14076,0.02937,7.935e-05,7.935e-05,7.935e-05
289,906.611,0.95473,0.65649,0.01095,0.81735,0.74646,0.78142,0.48401,1.39936,1.10432,0.02873,7.44e-05,7.44e-05,7.44e-05
290,909.678,0.96952,0.73514,0.01111,0.8162,0.75195,0.77629,0.48562,1.39363,1.106,0.02862,6.945e-05,6.945e-05,6.945e-05
291,916.896,0.95945,0.46595,0.01547,0.78318,0.71952,0.76778,0.46657,1.50583,1.05955,0.03201,6.45e-05,6.45e-05,6.45e-05
292,920.026,0.89217,0.41261,0.01372,0.72601,0.75121,0.76384,0.46113,1.52224,1.04658,0.03296,5.955e-05,5.955e-05,5.955e-05
293,923.374,0.96681,0.42633,0.01486,0.78131,0.70583,0.76318,0.45292,1.53903,1.05331,0.03348,5.46e-05,5.46e-05,5.46e-05
294,926.393,0.9448,0.41727,0.01424,0.76879,0.70876,0.7593,0.44711,1.54934,1.04951,0.03372,4.965e-05,4.965e-05,4.965e-05
295,929.425,0.89681,0.40482,0.01402,0.76247,0.70775,0.75269,0.44793,1.55309,1.05745,0.03357,4.47e-05,4.47e-05,4.47e-05
296,932.437,0.89939,0.42394,0.01295,0.76694,0.69141,0.74423,0.44496,1.55629,1.08197,0.03404,3.975e-05,3.975e-05,3.975e-05
297,935.481,0.89251,0.40699,0.01293,0.7991,0.69011,0.74786,0.4413,1.55655,1.07963,0.03418,3.48e-05,3.48e-05,3.48e-05
298,938.861,0.79767,0.37423,0.01158,0.7826,0.70531,0.74991,0.44234,1.54419,1.09453,0.03396,2.985e-05,2.985e-05,2.985e-05
299,941.974,0.88414,0.44376,0.01298,0.87037,0.64318,0.75229,0.44262,1.5543,1.08574,0.03421,2.49e-05,2.49e-05,2.49e-05
300,945.031,0.86542,0.38889,0.01301,0.78926,0.70097,0.75642,0.44309,1.55454,1.08429,0.03422,1.995e-05,1.995e-05,1.995e-05
