epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,34.2191,0.78178,1.25719,0.33548,0.04278,0.12095,0.01377,0.00396,1.32244,1.69043,1.81103,1.97333e-05,1.97333e-05,0.0802864
2,68.9602,0.41232,1.26987,0.15114,0.23469,0.43265,0.28125,0.13646,0.53542,1.46483,0.62188,3.89395e-05,3.89395e-05,0.0603056
3,102.863,0.38043,1.17237,0.14988,0.22576,0.56723,0.30456,0.20807,0.39916,1.46312,0.42995,5.73464e-05,5.73464e-05,0.040324
4,136.225,0.33208,1.19475,0.1286,0.29722,0.52293,0.3428,0.21241,0.43392,1.20058,0.43261,7.49541e-05,7.49541e-05,0.0203416
5,170.083,0.29142,1.1863,0.11862,0.26328,0.54319,0.32513,0.21131,0.38962,1.16753,0.41218,9.17626e-05,9.17626e-05,0.000358429
6,203.532,0.29079,1.10913,0.11876,0.35467,0.71641,0.50066,0.33003,0.40104,0.99178,0.43329,9.001e-05,9.001e-05,9.001e-05
7,236.864,0.31742,0.84536,0.12509,0.58912,0.59152,0.66664,0.44099,0.45111,0.9175,0.46933,8.8012e-05,8.8012e-05,8.8012e-05
8,270.532,0.32237,0.63489,0.14101,0.64302,0.57837,0.62727,0.41466,0.42251,0.98602,0.45868,8.6014e-05,8.6014e-05,8.6014e-05
9,302.649,0.339,0.48083,0.14005,0.72538,0.6962,0.69939,0.44753,0.43235,0.90146,0.46803,8.4016e-05,8.4016e-05,8.4016e-05
10,336.075,0.3329,0.47211,0.1497,0.70604,0.73243,0.70894,0.47039,0.42564,0.9394,0.44609,8.2018e-05,8.2018e-05,8.2018e-05
11,367.992,0.3164,0.46393,0.14278,0.66563,0.57899,0.63462,0.43309,0.42785,0.93541,0.43637,8.002e-05,8.002e-05,8.002e-05
12,400.346,0.30694,0.49776,0.13548,0.7114,0.71828,0.74233,0.5017,0.41918,0.8684,0.44417,7.8022e-05,7.8022e-05,7.8022e-05
13,433.216,0.29939,0.45062,0.13745,0.73732,0.68477,0.71678,0.47933,0.42215,0.70748,0.43241,7.6024e-05,7.6024e-05,7.6024e-05
14,465.069,0.30206,0.43293,0.13362,0.74743,0.73178,0.74343,0.49208,0.43726,0.82867,0.43801,7.4026e-05,7.4026e-05,7.4026e-05
15,497.219,0.31074,0.44551,0.12895,0.843,0.67884,0.73064,0.46639,0.44906,0.72416,0.46153,7.2028e-05,7.2028e-05,7.2028e-05
16,530.019,0.30904,0.44394,0.1376,0.79514,0.70911,0.74433,0.47024,0.45537,0.72675,0.50278,7.003e-05,7.003e-05,7.003e-05
17,562.636,0.29519,0.45384,0.12735,0.83228,0.74575,0.78718,0.48956,0.44642,0.75439,0.46683,6.8032e-05,6.8032e-05,6.8032e-05
18,595.386,0.29274,0.42901,0.12979,0.85035,0.6969,0.76463,0.48864,0.44232,0.75429,0.46196,6.6034e-05,6.6034e-05,6.6034e-05
19,627.137,0.29765,0.43429,0.1366,0.82659,0.77856,0.79001,0.52327,0.44112,0.66425,0.45354,6.4036e-05,6.4036e-05,6.4036e-05
20,659.803,0.28046,0.4095,0.12355,0.78964,0.74188,0.75795,0.50702,0.44012,0.65161,0.4609,6.2038e-05,6.2038e-05,6.2038e-05
21,691.614,0.28624,0.42398,0.12422,0.85575,0.79834,0.8263,0.524,0.42981,0.67811,0.45401,6.004e-05,6.004e-05,6.004e-05
22,724.423,0.29473,0.42466,0.12466,0.8404,0.79733,0.82355,0.52327,0.43561,0.60968,0.47316,5.8042e-05,5.8042e-05,5.8042e-05
23,756.43,0.28758,0.40253,0.11571,0.82218,0.81533,0.80191,0.5184,0.4495,0.59424,0.48381,5.6044e-05,5.6044e-05,5.6044e-05
24,788.435,0.29188,0.40883,0.11509,0.89491,0.74643,0.80292,0.52702,0.41675,0.62325,0.43334,5.4046e-05,5.4046e-05,5.4046e-05
25,820.479,0.2803,0.4036,0.11361,0.89069,0.78085,0.83346,0.53379,0.42838,0.68416,0.44037,5.2048e-05,5.2048e-05,5.2048e-05
26,853.429,0.26987,0.39622,0.12441,0.84743,0.79448,0.83606,0.54417,0.42439,0.65269,0.43693,5.005e-05,5.005e-05,5.005e-05
27,886.724,0.25438,0.39589,0.11613,0.86342,0.79515,0.83698,0.54865,0.40949,0.58741,0.43204,4.8052e-05,4.8052e-05,4.8052e-05
28,919.181,0.26927,0.38923,0.11442,0.84776,0.83177,0.84821,0.53895,0.41437,0.61173,0.43451,4.6054e-05,4.6054e-05,4.6054e-05
29,952.315,0.27559,0.41754,0.11476,0.89834,0.79566,0.85925,0.54933,0.40556,0.62788,0.41989,4.4056e-05,4.4056e-05,4.4056e-05
30,985.91,0.285,0.38624,0.12545,0.8955,0.78,0.84526,0.52587,0.42921,0.6555,0.43634,4.2058e-05,4.2058e-05,4.2058e-05
31,1017.65,0.26582,0.38758,0.11919,0.88105,0.81774,0.86231,0.53852,0.4308,0.58385,0.43932,4.006e-05,4.006e-05,4.006e-05
32,1049.66,0.26182,0.40057,0.10462,0.88339,0.79788,0.83453,0.53873,0.42709,0.62042,0.45547,3.8062e-05,3.8062e-05,3.8062e-05
