epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
25,951.035,0.44701,1.42797,0.2403,0.6785,0.10976,0.03902,0.01818,0.47671,2.37909,0.68607,9.2008e-05,9.2008e-05,9.2008e-05
26,988.32,0.41312,1.47792,0.23074,0.382,0.1003,0.03473,0.01563,0.47478,2.38732,0.70743,9.1675e-05,9.1675e-05,9.1675e-05
27,1024.98,0.41724,1.48192,0.23366,0.68149,0.07317,0.03675,0.01728,0.47628,2.32832,0.68767,9.1342e-05,9.1342e-05,9.1342e-05
28,1061.8,0.40537,1.45289,0.22065,0.6831,0.06911,0.03101,0.01509,0.4618,2.40145,0.6706,9.1009e-05,9.1009e-05,9.1009e-05
29,1098.65,0.42196,1.47764,0.23544,0.68508,0.09756,0.02755,0.01448,0.46721,2.3258,0.67349,9.0676e-05,9.0676e-05,9.0676e-05
30,1135.45,0.41941,1.46541,0.2302,0.68255,0.04878,0.02159,0.01098,0.5147,2.26352,0.67635,9.0343e-05,9.0343e-05,9.0343e-05
31,1172.46,0.37668,1.50083,0.18968,0.35131,0.10304,0.02561,0.01427,0.50397,2.48435,0.7197,9.001e-05,9.001e-05,9.001e-05
32,1208.93,0.39113,1.4732,0.2112,0.68044,0.08943,0.037,0.01722,0.50269,2.26341,0.73833,8.9677e-05,8.9677e-05,8.9677e-05
33,1245.73,0.41907,1.44927,0.22283,0.68314,0.07317,0.03059,0.0155,0.49458,2.27143,0.70404,8.9344e-05,8.9344e-05,8.9344e-05
34,1282.2,0.39584,1.49451,0.21126,0.3583,0.16808,0.03319,0.01639,0.48919,2.32599,0.7299,8.9011e-05,8.9011e-05,8.9011e-05
35,1318.86,0.39549,1.44678,0.21209,0.36293,0.13962,0.03584,0.01795,0.49114,2.32673,0.78076,8.8678e-05,8.8678e-05,8.8678e-05
36,1355.36,0.3918,1.45414,0.20932,0.37609,0.14501,0.0309,0.01474,0.49383,2.31926,0.76708,8.8345e-05,8.8345e-05,8.8345e-05
37,1392.02,0.38357,1.4744,0.19803,0.35908,0.15995,0.03204,0.01639,0.5061,2.4163,0.72043,8.8012e-05,8.8012e-05,8.8012e-05
38,1428.61,0.37643,1.46292,0.19573,0.36097,0.13423,0.03264,0.01701,0.50767,2.3555,0.73088,8.7679e-05,8.7679e-05,8.7679e-05
39,1465.04,0.38087,1.45084,0.18942,0.35586,0.19927,0.03351,0.01766,0.5112,2.40747,0.75508,8.7346e-05,8.7346e-05,8.7346e-05
40,1501.72,0.38569,1.45227,0.20437,0.68662,0.07724,0.04122,0.01914,0.51085,2.49268,0.74672,8.7013e-05,8.7013e-05,8.7013e-05
41,1539.57,0.35341,1.48063,0.17571,0.36397,0.12062,0.03726,0.02013,0.503,2.60045,0.67001,8.668e-05,8.668e-05,8.668e-05
42,1577.21,0.3735,1.42234,0.20393,0.68274,0.10163,0.03254,0.01622,0.53565,2.40904,0.74319,8.6347e-05,8.6347e-05,8.6347e-05
43,1615.61,0.37303,1.43441,0.20024,0.35316,0.2196,0.03998,0.02204,0.52088,2.60069,0.78272,8.6014e-05,8.6014e-05,8.6014e-05
44,1652.84,0.39444,1.35839,0.20387,0.36142,0.21005,0.04723,0.02569,0.49035,2.60469,0.72315,8.5681e-05,8.5681e-05,8.5681e-05
45,1690.93,0.38867,1.25274,0.18806,0.35548,0.31591,0.04574,0.03027,0.54733,3.39243,0.70331,8.5348e-05,8.5348e-05,8.5348e-05
46,1728.75,0.40918,1.14653,0.23031,0.385,0.31475,0.05952,0.039,0.48354,2.63902,0.68437,8.5015e-05,8.5015e-05,8.5015e-05
47,1767.11,0.39697,1.11931,0.20602,0.37033,0.3418,0.079,0.05111,0.50547,3.71148,0.68736,8.4682e-05,8.4682e-05,8.4682e-05
48,1804.46,0.4203,1.0525,0.21974,0.38892,0.36705,0.07855,0.04722,0.55543,3.85779,0.78916,8.4349e-05,8.4349e-05,8.4349e-05
49,1841.19,0.43624,0.99734,0.2272,0.37858,0.28762,0.07983,0.04845,0.52952,4.2173,0.75533,8.4016e-05,8.4016e-05,8.4016e-05
50,1878.04,0.42299,0.97882,0.22655,0.40831,0.39215,0.09781,0.05631,0.53319,2.62936,0.76679,8.3683e-05,8.3683e-05,8.3683e-05
51,1915.39,0.41931,0.9479,0.21659,0.43066,0.26987,0.11063,0.06444,0.54782,4.65658,0.74953,8.335e-05,8.335e-05,8.335e-05
52,1953.2,0.42721,0.91242,0.22263,0.46897,0.22374,0.15003,0.0973,0.57293,3.97603,0.83025,8.3017e-05,8.3017e-05,8.3017e-05
53,1990.61,0.43296,0.821,0.21298,0.44707,0.2765,0.11598,0.07038,0.56838,3.2667,0.74971,8.2684e-05,8.2684e-05,8.2684e-05
54,2027.33,0.44192,0.81355,0.2501,0.12656,0.34274,0.12823,0.07966,0.54868,3.38496,0.76425,8.2351e-05,8.2351e-05,8.2351e-05
55,2064.12,0.42361,0.756,0.23191,0.47059,0.33618,0.16385,0.09018,0.55587,2.70113,0.81552,8.2018e-05,8.2018e-05,8.2018e-05
56,2100.74,0.42763,0.76418,0.22449,0.4234,0.35201,0.20365,0.11799,0.57007,3.58705,0.78857,8.1685e-05,8.1685e-05,8.1685e-05
57,2138.89,0.41241,0.70944,0.21902,0.55573,0.3666,0.22823,0.13712,0.57328,2.29127,0.77463,8.1352e-05,8.1352e-05,8.1352e-05
58,2176.75,0.42389,0.69851,0.20607,0.2608,0.38373,0.21733,0.12442,0.59246,1.97026,0.78705,8.1019e-05,8.1019e-05,8.1019e-05
59,2215.02,0.40246,0.70561,0.20814,0.20051,0.29618,0.19297,0.11109,0.62554,2.53213,0.81605,8.0686e-05,8.0686e-05,8.0686e-05
60,2252.3,0.42659,0.6587,0.20557,0.5727,0.2999,0.25165,0.14555,0.57868,2.07716,0.8,8.0353e-05,8.0353e-05,8.0353e-05
61,2290.51,0.43112,0.66713,0.22292,0.2448,0.35179,0.22311,0.13065,0.59614,1.76948,0.81548,8.002e-05,8.002e-05,8.002e-05
62,2328.59,0.40229,0.65841,0.202,0.36825,0.321,0.28069,0.15907,0.63248,1.51588,0.82418,7.9687e-05,7.9687e-05,7.9687e-05
63,2367.41,0.41876,0.61526,0.2245,0.28652,0.39981,0.25711,0.15032,0.59232,2.00775,0.78467,7.9354e-05,7.9354e-05,7.9354e-05
64,2404.94,0.42257,0.63073,0.22395,0.25628,0.46249,0.27191,0.15416,0.55863,1.56964,0.76228,7.9021e-05,7.9021e-05,7.9021e-05
65,2441.98,0.4148,0.57165,0.21815,0.34222,0.39659,0.31255,0.17637,0.57264,1.53606,0.8094,7.8688e-05,7.8688e-05,7.8688e-05
66,2479.25,0.40189,0.57942,0.22037,0.34533,0.36384,0.28674,0.16327,0.61177,1.41965,0.80511,7.8355e-05,7.8355e-05,7.8355e-05
67,2515.91,0.41206,0.58435,0.21107,0.3841,0.43725,0.34104,0.19036,0.61298,1.35758,0.80735,7.8022e-05,7.8022e-05,7.8022e-05
68,2553.65,0.39172,0.55677,0.21129,0.38025,0.473,0.34011,0.17476,0.60329,1.95051,0.82127,7.7689e-05,7.7689e-05,7.7689e-05
69,2590.6,0.38959,0.55106,0.1934,0.37136,0.41575,0.3465,0.19743,0.66969,1.22686,0.87328,7.7356e-05,7.7356e-05,7.7356e-05
70,2628.18,0.40152,0.53282,0.23068,0.3682,0.48425,0.32942,0.19032,0.66409,1.36426,0.90601,7.7023e-05,7.7023e-05,7.7023e-05
71,2664.97,0.41756,0.53425,0.22701,0.35852,0.37829,0.29769,0.16792,0.61605,1.37629,0.8131,7.669e-05,7.669e-05,7.669e-05
72,2701.57,0.40014,0.53312,0.22157,0.38846,0.3908,0.32195,0.17832,0.62782,1.68929,0.8672,7.6357e-05,7.6357e-05,7.6357e-05
73,2738.63,0.38511,0.54924,0.20341,0.24284,0.47066,0.23029,0.12741,0.66123,1.9035,0.89746,7.6024e-05,7.6024e-05,7.6024e-05
74,2775.55,0.36356,0.54143,0.18689,0.35093,0.47339,0.33615,0.19453,0.62268,1.40766,0.89919,7.5691e-05,7.5691e-05,7.5691e-05
75,2812.38,0.37609,0.51367,0.18989,0.37136,0.49937,0.35577,0.19682,0.62603,1.37627,0.89354,7.5358e-05,7.5358e-05,7.5358e-05
76,2848.86,0.37813,0.50813,0.18656,0.3747,0.44257,0.32663,0.18507,0.65158,1.19585,0.86544,7.5025e-05,7.5025e-05,7.5025e-05
77,2885.51,0.37471,0.48597,0.18912,0.46996,0.4702,0.39996,0.21068,0.61698,1.11561,0.86581,7.4692e-05,7.4692e-05,7.4692e-05
78,2922.58,0.38213,0.49151,0.20094,0.40344,0.46795,0.34955,0.19705,0.66079,1.24101,0.86604,7.4359e-05,7.4359e-05,7.4359e-05
79,2959.18,0.38241,0.48957,0.19806,0.33021,0.53976,0.32344,0.19156,0.61712,1.3721,0.81169,7.4026e-05,7.4026e-05,7.4026e-05
80,2995.83,0.34945,0.48873,0.17709,0.41499,0.49455,0.41734,0.24004,0.59052,1.20909,0.81218,7.3693e-05,7.3693e-05,7.3693e-05
81,3033.23,0.3519,0.47292,0.18501,0.3899,0.45438,0.35759,0.20551,0.64011,1.1017,0.85079,7.336e-05,7.336e-05,7.336e-05
82,3070.31,0.37126,0.47954,0.19991,0.45728,0.49185,0.41642,0.22676,0.64385,1.03856,0.84848,7.3027e-05,7.3027e-05,7.3027e-05
83,3106.88,0.35548,0.45923,0.17572,0.46036,0.59143,0.45142,0.25498,0.61191,1.12734,0.8482,7.2694e-05,7.2694e-05,7.2694e-05
84,3144.02,0.36689,0.48048,0.19121,0.55324,0.57106,0.46592,0.2596,0.62932,0.97938,0.81781,7.2361e-05,7.2361e-05,7.2361e-05
85,3181.43,0.36328,0.47911,0.18689,0.61499,0.54945,0.54339,0.30345,0.61405,1.03055,0.78955,7.2028e-05,7.2028e-05,7.2028e-05
