epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,160.564,1.29188,1.04392,0.01708,0.69226,0.57426,0.63963,0.34902,1.4572,1.49551,0.03094,0.0017756,0.0017756,0.0017756
36,164.821,1.25258,1.08633,0.01685,0.7067,0.60076,0.67521,0.3555,1.45234,1.53521,0.02904,0.001769,0.001769,0.001769
37,169.367,1.28674,1.08262,0.0171,0.71679,0.6451,0.68235,0.38217,1.45648,1.70199,0.03129,0.0017624,0.0017624,0.0017624
38,173.728,1.28594,1.11474,0.01893,0.72431,0.57145,0.63139,0.34969,1.61287,1.42033,0.03647,0.0017558,0.0017558,0.0017558
39,178.181,1.26681,1.03295,0.01714,0.67579,0.6819,0.70006,0.37916,1.54894,1.18483,0.03361,0.0017492,0.0017492,0.0017492
40,182.566,1.25822,1.07095,0.01773,0.74803,0.52479,0.65102,0.34905,1.60483,1.43425,0.03553,0.0017426,0.0017426,0.0017426
41,187.08,1.26253,1.06761,0.0177,0.7538,0.59744,0.68731,0.3768,1.5812,1.44875,0.03391,0.001736,0.001736,0.001736
42,191.531,1.2659,1.0926,0.01713,0.68796,0.69149,0.70602,0.42493,1.41882,1.22002,0.02964,0.0017294,0.0017294,0.0017294
43,196.279,1.2756,1.05157,0.01827,0.67191,0.57224,0.65378,0.37211,1.54302,1.27122,0.03454,0.0017228,0.0017228,0.0017228
44,200.882,1.26239,1.05344,0.0175,0.70207,0.6091,0.69415,0.39384,1.49027,1.31086,0.0317,0.0017162,0.0017162,0.0017162
45,205.48,1.28486,1.08383,0.01765,0.75017,0.6039,0.68172,0.40426,1.42573,1.26421,0.02842,0.0017096,0.0017096,0.0017096
46,209.945,1.22615,1.01239,0.01781,0.73882,0.67743,0.6852,0.37963,1.60708,1.36382,0.03465,0.001703,0.001703,0.001703
47,214.546,1.24419,1.0626,0.01749,0.78623,0.67789,0.73791,0.41938,1.59074,1.25772,0.03476,0.0016964,0.0016964,0.0016964
48,219.276,1.27839,0.99955,0.01732,0.67984,0.68992,0.72404,0.42671,1.45544,1.19448,0.03159,0.0016898,0.0016898,0.0016898
49,223.73,1.24138,0.97312,0.01622,0.71228,0.69408,0.70203,0.40423,1.54555,1.17554,0.03312,0.0016832,0.0016832,0.0016832
50,228.298,1.27648,1.02278,0.01711,0.67034,0.6904,0.71091,0.42848,1.40011,1.36301,0.02913,0.0016766,0.0016766,0.0016766
51,232.974,1.2756,1.01481,0.01638,0.66704,0.61695,0.64979,0.3687,1.49783,1.46076,0.0332,0.00167,0.00167,0.00167
52,237.444,1.2701,1.04619,0.01818,0.7287,0.57273,0.69216,0.4257,1.44246,1.36896,0.03106,0.0016634,0.0016634,0.0016634
53,242.185,1.23969,0.98841,0.01748,0.74741,0.57991,0.68779,0.43717,1.3173,1.27405,0.02539,0.0016568,0.0016568,0.0016568
54,246.797,1.24217,0.99459,0.0166,0.69918,0.62252,0.67987,0.3931,1.51125,1.50824,0.03262,0.0016502,0.0016502,0.0016502
55,251.268,1.24765,0.99137,0.01728,0.65058,0.68914,0.67193,0.35899,1.54657,1.53105,0.03308,0.0016436,0.0016436,0.0016436
56,255.91,1.2687,0.97543,0.01764,0.67286,0.53531,0.63062,0.35565,1.44891,1.6945,0.03185,0.001637,0.001637,0.001637
57,260.212,1.26318,1.04671,0.0173,0.68922,0.66345,0.71514,0.40464,1.48024,1.11758,0.02941,0.0016304,0.0016304,0.0016304
58,265.041,1.24897,0.94039,0.01584,0.7749,0.62921,0.70974,0.40672,1.51129,1.14575,0.03036,0.0016238,0.0016238,0.0016238
59,269.732,1.26505,1.02022,0.01748,0.71217,0.58472,0.63981,0.35931,1.49464,1.41588,0.03136,0.0016172,0.0016172,0.0016172
60,274.134,1.26058,1.00986,0.01756,0.69969,0.63159,0.70423,0.4156,1.39869,1.24279,0.02787,0.0016106,0.0016106,0.0016106
61,278.468,1.24635,1.03781,0.01709,0.65795,0.67624,0.70305,0.40591,1.44191,1.43907,0.03009,0.001604,0.001604,0.001604
62,283.082,1.21177,1.0132,0.01642,0.66608,0.66072,0.71237,0.40463,1.56894,1.37755,0.03359,0.0015974,0.0015974,0.0015974
63,287.554,1.20064,0.97373,0.01607,0.84748,0.52908,0.68863,0.41905,1.39474,1.28446,0.02763,0.0015908,0.0015908,0.0015908
64,292.196,1.23324,1.00019,0.01692,0.84001,0.53661,0.68018,0.39567,1.4211,1.42761,0.02922,0.0015842,0.0015842,0.0015842
65,296.596,1.22859,1.05148,0.01747,0.77146,0.58107,0.66434,0.40606,1.39609,1.42989,0.02768,0.0015776,0.0015776,0.0015776
66,301.027,1.21024,0.93962,0.01633,0.60785,0.59208,0.6341,0.39043,1.37341,1.55884,0.02782,0.001571,0.001571,0.001571
67,305.688,1.22429,0.94882,0.01673,0.737,0.55474,0.63604,0.40124,1.41652,1.39563,0.02836,0.0015644,0.0015644,0.0015644
68,310.077,1.19774,0.99025,0.01625,0.60909,0.63105,0.64365,0.35803,1.50643,1.39601,0.03185,0.0015578,0.0015578,0.0015578
69,314.534,1.20364,0.98753,0.01643,0.65051,0.57077,0.57847,0.3408,1.47038,1.7384,0.03065,0.0015512,0.0015512,0.0015512
70,318.973,1.2093,0.99071,0.0161,0.66888,0.58627,0.55895,0.33816,1.47728,1.54805,0.03011,0.0015446,0.0015446,0.0015446
71,323.556,1.22072,0.96467,0.01577,0.78436,0.61342,0.69852,0.40088,1.42283,1.33299,0.02918,0.001538,0.001538,0.001538
72,328.376,1.17336,0.91247,0.01615,0.69008,0.69135,0.69334,0.40425,1.3955,1.18135,0.02861,0.0015314,0.0015314,0.0015314
73,332.875,1.21514,0.99984,0.0163,0.73565,0.6578,0.69525,0.39618,1.43572,1.16761,0.03039,0.0015248,0.0015248,0.0015248
74,337.417,1.19784,0.9736,0.01594,0.68802,0.60534,0.65856,0.39756,1.47013,1.23924,0.03116,0.0015182,0.0015182,0.0015182
75,341.955,1.14603,0.95393,0.01595,0.70552,0.65084,0.72459,0.44152,1.33011,1.14426,0.02599,0.0015116,0.0015116,0.0015116
76,346.62,1.20282,1.04001,0.01664,0.66634,0.67964,0.65471,0.38912,1.3888,1.39427,0.0268,0.001505,0.001505,0.001505
77,351.402,1.16147,1.00602,0.0165,0.71947,0.6251,0.68996,0.39071,1.43603,1.51503,0.02958,0.0014984,0.0014984,0.0014984
78,355.948,1.17723,0.97657,0.01585,0.72552,0.615,0.67308,0.409,1.3962,1.31756,0.02788,0.0014918,0.0014918,0.0014918
79,360.38,1.19659,0.90222,0.01539,0.77536,0.61981,0.71741,0.41561,1.37217,1.35077,0.02783,0.0014852,0.0014852,0.0014852
80,364.915,1.22484,0.95394,0.01618,0.73267,0.60569,0.68133,0.39925,1.31084,1.35047,0.0253,0.0014786,0.0014786,0.0014786
81,369.337,1.21263,0.94875,0.01649,0.66295,0.64387,0.67206,0.41207,1.39336,1.43695,0.02798,0.001472,0.001472,0.001472
82,374.096,1.18582,0.94306,0.01727,0.66869,0.60467,0.67514,0.40598,1.44905,1.26883,0.02958,0.0014654,0.0014654,0.0014654
83,378.652,1.17664,0.97632,0.01669,0.68957,0.6812,0.7076,0.43459,1.42348,1.17816,0.02907,0.0014588,0.0014588,0.0014588
84,382.939,1.17144,0.93478,0.0163,0.70236,0.64132,0.70486,0.41909,1.46101,1.2508,0.02943,0.0014522,0.0014522,0.0014522
85,387.183,1.19429,0.96999,0.01548,0.66795,0.64543,0.69119,0.38417,1.56812,1.32759,0.03289,0.0014456,0.0014456,0.0014456
86,391.534,1.189,0.96744,0.01597,0.68477,0.55925,0.64601,0.3921,1.37465,1.30758,0.0278,0.001439,0.001439,0.001439
87,396.112,1.18237,0.93311,0.0145,0.64541,0.64764,0.69912,0.40207,1.48785,1.32375,0.0319,0.0014324,0.0014324,0.0014324
88,400.591,1.18603,0.92858,0.01696,0.69875,0.63354,0.69059,0.4241,1.41416,1.3835,0.02938,0.0014258,0.0014258,0.0014258
89,405.032,1.16146,0.93853,0.01497,0.77434,0.64255,0.72269,0.44311,1.39994,1.25678,0.02915,0.0014192,0.0014192,0.0014192
90,409.683,1.19199,0.93191,0.0154,0.71163,0.60496,0.69436,0.43675,1.36913,1.22185,0.0262,0.0014126,0.0014126,0.0014126
91,414.506,1.16268,0.879,0.01563,0.7326,0.54381,0.64225,0.37903,1.4084,1.47551,0.02879,0.001406,0.001406,0.001406
92,419.101,1.21224,0.95574,0.01712,0.65986,0.64672,0.67653,0.40757,1.38033,1.27123,0.02833,0.0013994,0.0013994,0.0013994
93,423.39,1.17381,0.90573,0.01535,0.65882,0.64601,0.67411,0.37832,1.52642,1.33293,0.03086,0.0013928,0.0013928,0.0013928
94,427.778,1.17265,0.91294,0.01638,0.75259,0.68065,0.72275,0.43396,1.29541,1.39049,0.02536,0.0013862,0.0013862,0.0013862
95,432.135,1.15131,0.90978,0.01608,0.69532,0.61782,0.67793,0.41419,1.40513,1.34347,0.02975,0.0013796,0.0013796,0.0013796
96,436.904,1.16115,0.91177,0.01517,0.69934,0.73451,0.71645,0.4023,1.41172,1.29822,0.02889,0.001373,0.001373,0.001373
97,441.281,1.17363,0.94322,0.01591,0.70987,0.67869,0.71193,0.43206,1.28581,1.23,0.02456,0.0013664,0.0013664,0.0013664
98,445.542,1.15849,0.87251,0.01534,0.72173,0.60482,0.67953,0.42876,1.33112,1.35431,0.02722,0.0013598,0.0013598,0.0013598
99,449.908,1.16466,0.93655,0.01565,0.68251,0.59847,0.67651,0.40463,1.43062,1.23539,0.02828,0.0013532,0.0013532,0.0013532
100,454.42,1.17367,0.87816,0.01543,0.70985,0.6558,0.70538,0.43076,1.35732,1.21348,0.02706,0.0013466,0.0013466,0.0013466
101,459.153,1.15444,0.87596,0.01543,0.7071,0.68932,0.71506,0.42717,1.39582,1.11841,0.02687,0.00134,0.00134,0.00134
102,463.593,1.11149,0.89595,0.01541,0.63286,0.62674,0.65387,0.39394,1.41427,1.29829,0.02741,0.0013334,0.0013334,0.0013334
103,467.93,1.16832,0.89535,0.01533,0.75152,0.62401,0.69415,0.42085,1.40077,1.27822,0.02887,0.0013268,0.0013268,0.0013268
104,472.426,1.15949,0.90252,0.01479,0.78023,0.57391,0.68645,0.4131,1.39522,1.35025,0.02872,0.0013202,0.0013202,0.0013202
105,477.359,1.13972,0.91367,0.01539,0.649,0.63792,0.69067,0.42731,1.42851,1.27232,0.02921,0.0013136,0.0013136,0.0013136
106,481.833,1.12608,0.91422,0.01527,0.7092,0.63989,0.68921,0.41134,1.5174,1.23288,0.03159,0.001307,0.001307,0.001307
107,486.244,1.09459,0.87262,0.01486,0.6944,0.73241,0.73771,0.42108,1.41807,1.34464,0.02989,0.0013004,0.0013004,0.0013004
108,490.782,1.14536,0.86842,0.01602,0.62117,0.64635,0.67421,0.37843,1.73361,1.37656,0.03989,0.0012938,0.0012938,0.0012938
109,495.223,1.15719,0.92394,0.01591,0.79694,0.63195,0.70877,0.4307,1.47338,1.21558,0.03046,0.0012872,0.0012872,0.0012872
110,500.12,1.12828,0.9385,0.01605,0.72274,0.66761,0.70122,0.40218,1.4379,1.49123,0.0297,0.0012806,0.0012806,0.0012806
111,504.389,1.16356,0.85738,0.01645,0.73417,0.56172,0.65291,0.39388,1.49468,1.29216,0.03247,0.001274,0.001274,0.001274
112,508.914,1.1159,0.87098,0.01529,0.72514,0.58681,0.66185,0.40319,1.46953,1.53831,0.03175,0.0012674,0.0012674,0.0012674
113,513.296,1.15634,0.85041,0.01547,0.77317,0.61021,0.67554,0.41103,1.36146,1.34076,0.02737,0.0012608,0.0012608,0.0012608
114,517.829,1.12721,0.84038,0.01476,0.75549,0.58384,0.68764,0.41029,1.32906,1.37753,0.02607,0.0012542,0.0012542,0.0012542
115,522.663,1.14109,0.84665,0.01552,0.7114,0.59926,0.66829,0.40671,1.41695,1.30348,0.03087,0.0012476,0.0012476,0.0012476
116,527.062,1.10543,0.83563,0.0144,0.72428,0.6107,0.67842,0.41103,1.43476,1.45808,0.03041,0.001241,0.001241,0.001241
117,531.39,1.10787,0.82806,0.01445,0.70649,0.64795,0.69746,0.41529,1.39955,1.27829,0.02866,0.0012344,0.0012344,0.0012344
118,535.675,1.0911,0.84545,0.01424,0.57035,0.66694,0.62313,0.3787,1.35195,1.55942,0.02723,0.0012278,0.0012278,0.0012278
119,540.051,1.10053,0.83311,0.01383,0.67937,0.65934,0.6547,0.40673,1.40041,1.42725,0.02891,0.0012212,0.0012212,0.0012212
