epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
18,480.859,0.36411,1.35354,0.18545,0.36132,0.24141,0.0502,0.03099,0.54953,1.97483,0.7018,6.6034e-05,6.6034e-05,6.6034e-05
19,507.315,0.34848,1.34861,0.16971,0.36523,0.21801,0.05988,0.03298,0.51375,2.48299,0.70287,6.4036e-05,6.4036e-05,6.4036e-05
20,533.88,0.33897,1.38871,0.15952,0.36987,0.15057,0.04946,0.03195,0.55331,2.05684,0.69668,6.2038e-05,6.2038e-05,6.2038e-05
21,560.311,0.37312,1.28923,0.1831,0.36836,0.23868,0.06168,0.03757,0.50024,2.17197,0.69025,6.004e-05,6.004e-05,6.004e-05
22,587.298,0.35912,1.36072,0.18021,0.36016,0.21827,0.05676,0.03638,0.55684,2.12767,0.66107,5.8042e-05,5.8042e-05,5.8042e-05
23,613.438,0.37666,1.29803,0.18876,0.37011,0.1451,0.05451,0.03512,0.6298,2.07876,0.76783,5.6044e-05,5.6044e-05,5.6044e-05
24,639.789,0.35987,1.34198,0.16424,0.36781,0.18301,0.06477,0.03753,0.50091,2.12458,0.6974,5.4046e-05,5.4046e-05,5.4046e-05
25,666.217,0.34099,1.33859,0.16663,0.38083,0.15729,0.05845,0.03664,0.56183,2.00922,0.6855,5.2048e-05,5.2048e-05,5.2048e-05
26,692.365,0.36238,1.27978,0.16451,0.3684,0.13849,0.04803,0.03034,0.55993,2.27732,0.6992,5.005e-05,5.005e-05,5.005e-05
27,718.748,0.39062,1.32188,0.19691,0.36984,0.18849,0.05919,0.04025,0.52749,2.31461,0.7114,4.8052e-05,4.8052e-05,4.8052e-05
28,745.354,0.33522,1.30466,0.14957,0.37945,0.17621,0.06746,0.03842,0.5541,2.13599,0.72517,4.6054e-05,4.6054e-05,4.6054e-05
29,771.881,0.37478,1.2666,0.1694,0.38588,0.15182,0.05361,0.03051,0.58233,2.05799,0.72915,4.4056e-05,4.4056e-05,4.4056e-05
30,798.639,0.3595,1.29953,0.16076,0.37055,0.18998,0.06285,0.03822,0.55415,2.21754,0.73693,4.2058e-05,4.2058e-05,4.2058e-05
31,824.998,0.33963,1.32406,0.1675,0.37201,0.17496,0.0615,0.03937,0.54307,2.28206,0.71151,4.006e-05,4.006e-05,4.006e-05
32,850.34,0.34483,1.30231,0.1556,0.37759,0.17762,0.06013,0.03343,0.5709,2.11052,0.74628,3.8062e-05,3.8062e-05,3.8062e-05
33,877.048,0.34382,1.3079,0.16816,0.40583,0.17762,0.07858,0.04414,0.54683,2.071,0.70016,3.6064e-05,3.6064e-05,3.6064e-05
34,903.372,0.40197,1.22267,0.18108,0.37235,0.13688,0.07291,0.04224,0.56512,2.15354,0.74709,3.4066e-05,3.4066e-05,3.4066e-05
35,930.063,0.34853,1.28618,0.16087,0.37579,0.15862,0.06185,0.039,0.54373,2.34977,0.72779,3.2068e-05,3.2068e-05,3.2068e-05
36,956.855,0.35151,1.33784,0.16444,0.385,0.17629,0.06709,0.03824,0.55939,2.0564,0.74618,3.007e-05,3.007e-05,3.007e-05
37,982.888,0.34028,1.28106,0.15908,0.39496,0.17903,0.07136,0.04282,0.53009,1.95179,0.71477,2.8072e-05,2.8072e-05,2.8072e-05
38,1008.97,0.35572,1.25875,0.16772,0.40111,0.19122,0.07359,0.04518,0.58346,2.14507,0.78865,2.6074e-05,2.6074e-05,2.6074e-05
39,1035.72,0.35409,1.3002,0.17109,0.37562,0.19662,0.06471,0.0409,0.52522,2.40353,0.73499,2.4076e-05,2.4076e-05,2.4076e-05
40,1061.92,0.33427,1.30258,0.14589,0.38849,0.17355,0.07168,0.04113,0.56082,2.23097,0.71835,2.2078e-05,2.2078e-05,2.2078e-05
41,1082.22,0.31707,1.8102,0.39047,0.38384,0.19794,0.07065,0.03582,0.53175,1.52073,0.66258,2.008e-05,2.008e-05,2.008e-05
42,1097.68,0.30219,1.57698,0.33949,0.39724,0.21968,0.0816,0.03563,0.52628,1.42391,0.64525,1.8082e-05,1.8082e-05,1.8082e-05
43,1113.25,0.28948,1.59349,0.27349,0.3755,0.15049,0.05555,0.02963,0.50672,1.48577,0.60184,1.6084e-05,1.6084e-05,1.6084e-05
44,1128.06,0.28721,1.65801,0.28117,0.37965,0.13431,0.05298,0.03006,0.48869,1.54423,0.55202,1.4086e-05,1.4086e-05,1.4086e-05
45,1143.08,0.27533,1.65186,0.25199,0.38665,0.15509,0.0579,0.03257,0.48699,1.5051,0.52208,1.2088e-05,1.2088e-05,1.2088e-05
46,1158.02,0.25196,1.66592,0.24288,0.38921,0.16418,0.06952,0.03451,0.49537,1.47908,0.5464,1.009e-05,1.009e-05,1.009e-05
47,1173.53,0.24389,1.6674,0.21958,0.38519,0.20757,0.06663,0.032,0.48551,1.50556,0.52942,8.092e-06,8.092e-06,8.092e-06
48,1188.08,0.25453,1.66774,0.2385,0.38314,0.22109,0.06571,0.03259,0.4674,1.53551,0.52657,6.094e-06,6.094e-06,6.094e-06
49,1202.81,0.23305,1.69939,0.20558,0.37977,0.21296,0.06227,0.03259,0.46552,1.54637,0.51294,4.096e-06,4.096e-06,4.096e-06
50,1218.41,0.23468,1.69852,0.20055,0.38551,0.21296,0.06736,0.03291,0.45201,1.55239,0.5063,2.098e-06,2.098e-06,2.098e-06
