epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
22,595.042,0.28125,0.41805,0.12468,0.59017,0.53085,0.49695,0.27369,0.67829,0.90948,0.91982,5.8042e-05,5.8042e-05,5.8042e-05
23,621.754,0.27769,0.41042,0.12416,0.56763,0.46393,0.47504,0.25594,0.65996,1.1826,0.86914,5.6044e-05,5.6044e-05,5.6044e-05
24,648.787,0.27892,0.40708,0.11514,0.52448,0.50168,0.45882,0.22892,0.67218,1.00372,0.84536,5.4046e-05,5.4046e-05,5.4046e-05
25,675.518,0.28141,0.41182,0.12848,0.55776,0.50381,0.50489,0.24348,0.67321,0.91076,0.86034,5.2048e-05,5.2048e-05,5.2048e-05
26,702.278,0.2655,0.40135,0.11997,0.58926,0.51348,0.51897,0.27757,0.65272,0.91367,0.83566,5.005e-05,5.005e-05,5.005e-05
27,729.195,0.26913,0.39703,0.11793,0.58625,0.52809,0.52584,0.27879,0.64787,0.95015,0.84834,4.8052e-05,4.8052e-05,4.8052e-05
28,755.821,0.26962,0.39821,0.11722,0.70791,0.49761,0.53251,0.26604,0.69256,0.95476,0.90912,4.6054e-05,4.6054e-05,4.6054e-05
29,782.49,0.26442,0.3899,0.11316,0.7682,0.46497,0.50601,0.28242,0.65247,0.99406,0.83679,4.4056e-05,4.4056e-05,4.4056e-05
30,809.056,0.26206,0.39221,0.10648,0.64297,0.45874,0.47841,0.27956,0.65211,1.021,0.80569,4.2058e-05,4.2058e-05,4.2058e-05
31,835.453,0.2673,0.41223,0.11923,0.49961,0.42815,0.45529,0.23286,0.64147,1.05241,0.77368,4.006e-05,4.006e-05,4.006e-05
32,862.052,0.25879,0.3936,0.12458,0.63985,0.49355,0.4862,0.25079,0.68293,0.99803,0.88149,3.8062e-05,3.8062e-05,3.8062e-05
33,888.563,0.26487,0.38941,0.11348,0.58701,0.46182,0.47089,0.2509,0.65234,0.99011,0.81675,3.6064e-05,3.6064e-05,3.6064e-05
34,915.24,0.26696,0.39278,0.11564,0.67561,0.51289,0.51241,0.27421,0.66851,0.96093,0.8495,3.4066e-05,3.4066e-05,3.4066e-05
35,942.126,0.25629,0.3858,0.11425,0.61945,0.48313,0.47839,0.2449,0.69804,0.91974,0.90696,3.2068e-05,3.2068e-05,3.2068e-05
36,968.897,0.25213,0.37193,0.10885,0.6036,0.47602,0.49456,0.26199,0.66869,0.88309,0.87214,3.007e-05,3.007e-05,3.007e-05
37,995.757,0.25111,0.38022,0.10567,0.61674,0.47153,0.48872,0.2637,0.6705,0.88475,0.86955,2.8072e-05,2.8072e-05,2.8072e-05
38,1022.7,0.24683,0.3775,0.10387,0.64267,0.50911,0.5263,0.28027,0.67198,0.89591,0.875,2.6074e-05,2.6074e-05,2.6074e-05
39,1049.44,0.23725,0.37786,0.10601,0.65688,0.48603,0.48307,0.26265,0.65685,0.98953,0.86549,2.4076e-05,2.4076e-05,2.4076e-05
40,1076.28,0.24453,0.36149,0.10376,0.61749,0.51544,0.48024,0.25056,0.66302,0.91673,0.8545,2.2078e-05,2.2078e-05,2.2078e-05
41,1092.99,0.29866,0.50299,0.33995,0.6539,0.63054,0.59084,0.29891,0.67818,0.66701,0.89244,2.008e-05,2.008e-05,2.008e-05
42,1109.09,0.27832,0.43104,0.29787,0.62987,0.64346,0.60271,0.32441,0.65172,0.65823,0.81757,1.8082e-05,1.8082e-05,1.8082e-05
43,1125.2,0.2704,0.43021,0.2571,0.71009,0.63426,0.61618,0.32142,0.6162,0.73366,0.74554,1.6084e-05,1.6084e-05,1.6084e-05
44,1140.5,0.25824,0.48908,0.24253,0.64038,0.65201,0.5508,0.27267,0.64363,0.74503,0.75533,1.4086e-05,1.4086e-05,1.4086e-05
45,1155.86,0.26336,0.42768,0.23992,0.6222,0.62691,0.51474,0.27233,0.63479,0.7659,0.73909,1.2088e-05,1.2088e-05,1.2088e-05
46,1171.5,0.24503,0.48706,0.2344,0.65365,0.66661,0.55896,0.29835,0.61521,0.77111,0.75549,1.009e-05,1.009e-05,1.009e-05
47,1186.76,0.23664,0.44348,0.22333,0.62774,0.66182,0.5407,0.27541,0.62985,0.75655,0.74509,8.092e-06,8.092e-06,8.092e-06
48,1201.88,0.24307,0.45582,0.21758,0.64088,0.66103,0.56326,0.2789,0.64109,0.72017,0.75249,6.094e-06,6.094e-06,6.094e-06
49,1217.09,0.24021,0.46228,0.21751,0.58788,0.67636,0.52409,0.27232,0.63998,0.7539,0.76066,4.096e-06,4.096e-06,4.096e-06
50,1232.3,0.23096,0.45901,0.22134,0.59538,0.67372,0.54129,0.28088,0.61801,0.82151,0.73996,2.098e-06,2.098e-06,2.098e-06
