epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,779.568,1.28156,1.10587,0.01546,0.79762,0.61224,0.67882,0.38903,1.55277,1.31507,0.03198,0.00060405,0.00060405,0.00060405
183,783.707,1.28575,1.06674,0.01691,0.79651,0.67106,0.73444,0.40836,1.51801,1.23782,0.03097,0.0005991,0.0005991,0.0005991
184,787.918,1.28919,1.10247,0.0157,0.8635,0.65281,0.74603,0.41515,1.52156,1.21481,0.03134,0.00059415,0.00059415,0.00059415
185,792.209,1.27923,1.05742,0.01577,0.81561,0.58917,0.68957,0.39939,1.47861,1.24792,0.029,0.0005892,0.0005892,0.0005892
186,796.39,1.28119,1.09154,0.01607,0.82006,0.61883,0.71279,0.3951,1.57305,1.24503,0.03165,0.00058425,0.00058425,0.00058425
187,800.479,1.26486,1.07648,0.01623,0.78746,0.66149,0.71014,0.39934,1.56008,1.19238,0.031,0.0005793,0.0005793,0.0005793
188,804.611,1.26573,1.02892,0.01626,0.81447,0.64165,0.70745,0.39512,1.53573,1.24913,0.03163,0.00057435,0.00057435,0.00057435
189,808.952,1.30178,1.0311,0.01614,0.72395,0.6163,0.68011,0.37953,1.56102,1.36134,0.03329,0.0005694,0.0005694,0.0005694
190,813.501,1.26436,1.10149,0.01645,0.75497,0.63219,0.69885,0.39827,1.53103,1.33209,0.03225,0.00056445,0.00056445,0.00056445
191,817.884,1.2473,1.03762,0.01563,0.731,0.67086,0.72157,0.40915,1.54846,1.23953,0.03228,0.0005595,0.0005595,0.0005595
192,821.999,1.24187,1.05765,0.01553,0.79505,0.66929,0.71656,0.41136,1.51888,1.23628,0.03049,0.00055455,0.00055455,0.00055455
193,826.565,1.22765,1.02126,0.01583,0.73856,0.66338,0.70836,0.40879,1.56969,1.26379,0.0318,0.0005496,0.0005496,0.0005496
194,830.954,1.22686,0.98863,0.01557,0.79499,0.67962,0.73304,0.40987,1.54047,1.25542,0.03156,0.00054465,0.00054465,0.00054465
195,835.129,1.23923,1.03517,0.01529,0.80107,0.69912,0.75249,0.40559,1.59007,1.22881,0.03256,0.0005397,0.0005397,0.0005397
196,839.619,1.25524,1.06004,0.01595,0.76002,0.69683,0.72614,0.40755,1.57221,1.25274,0.03212,0.00053475,0.00053475,0.00053475
197,844.101,1.28001,1.03714,0.01644,0.81582,0.6451,0.71978,0.39999,1.58157,1.26401,0.03228,0.0005298,0.0005298,0.0005298
198,848.379,1.27719,1.06539,0.01536,0.77277,0.6223,0.70899,0.40519,1.56637,1.31172,0.03234,0.00052485,0.00052485,0.00052485
199,852.649,1.25234,1.10796,0.01648,0.73051,0.65517,0.71619,0.39283,1.58178,1.58661,0.03289,0.0005199,0.0005199,0.0005199
200,856.655,1.27001,1.05189,0.01605,0.79056,0.65831,0.72823,0.41169,1.5331,1.25124,0.03155,0.00051495,0.00051495,0.00051495
201,860.971,1.24234,1.01933,0.01569,0.83112,0.668,0.73896,0.41636,1.48232,1.2405,0.0296,0.00051,0.00051,0.00051
202,864.962,1.20699,1.02495,0.01527,0.83995,0.62091,0.72426,0.4012,1.50212,1.30661,0.02999,0.00050505,0.00050505,0.00050505
203,869.099,1.23117,1.03534,0.01601,0.76295,0.63795,0.70582,0.38969,1.51777,1.33452,0.03038,0.0005001,0.0005001,0.0005001
