epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,477.323,1.16642,0.80135,0.01286,0.81343,0.64428,0.68433,0.37532,1.50976,1.25277,0.02969,0.00061395,0.00061395,0.00061395
181,479.917,1.18665,0.78421,0.01416,0.76701,0.62642,0.65837,0.35835,1.57114,1.29536,0.03163,0.000609,0.000609,0.000609
182,482.383,1.15143,0.78244,0.01335,0.82115,0.61333,0.66561,0.34132,1.65034,1.40133,0.0332,0.00060405,0.00060405,0.00060405
183,485.068,1.18421,0.83482,0.01328,0.80455,0.64097,0.69055,0.35757,1.60559,1.39896,0.03269,0.0005991,0.0005991,0.0005991
184,487.666,1.14745,0.7303,0.01319,0.75493,0.64146,0.65861,0.33493,1.64319,1.43918,0.03258,0.00059415,0.00059415,0.00059415
185,490.18,1.11251,0.7338,0.01265,0.69044,0.65266,0.65187,0.32714,1.63049,1.40808,0.03283,0.0005892,0.0005892,0.0005892
186,492.783,1.13939,0.75435,0.01313,0.74991,0.60878,0.66408,0.34976,1.52383,1.40069,0.02941,0.00058425,0.00058425,0.00058425
187,495.22,1.15185,0.75978,0.01339,0.79032,0.62512,0.67068,0.34005,1.62004,1.42614,0.03246,0.0005793,0.0005793,0.0005793
188,498.361,1.15688,0.77324,0.01266,0.84084,0.62942,0.65993,0.35263,1.55798,1.47992,0.03168,0.00057435,0.00057435,0.00057435
189,500.845,1.16823,0.73131,0.01312,0.83815,0.62221,0.66113,0.35104,1.58751,1.50325,0.0314,0.0005694,0.0005694,0.0005694
190,503.388,1.12464,0.7551,0.0129,0.85743,0.60307,0.68061,0.35689,1.58646,1.45217,0.03234,0.00056445,0.00056445,0.00056445
191,505.836,1.18172,0.77192,0.01407,0.77658,0.63213,0.65469,0.34343,1.60548,1.46578,0.03321,0.0005595,0.0005595,0.0005595
192,508.284,1.12466,0.76061,0.01302,0.75906,0.63484,0.65108,0.33227,1.64435,1.37981,0.03408,0.00055455,0.00055455,0.00055455
193,510.848,1.10774,0.74121,0.01339,0.70943,0.63769,0.63149,0.34018,1.58599,1.36156,0.03168,0.0005496,0.0005496,0.0005496
194,513.48,1.13655,0.79966,0.013,0.82526,0.61531,0.6465,0.35458,1.58911,1.39591,0.03092,0.00054465,0.00054465,0.00054465
195,515.978,1.05584,0.73127,0.01249,0.79862,0.62325,0.62802,0.35361,1.54452,1.38865,0.02981,0.0005397,0.0005397,0.0005397
196,518.519,1.13639,0.78443,0.01306,0.79866,0.66317,0.68248,0.36799,1.56296,1.41081,0.0309,0.00053475,0.00053475,0.00053475
197,521.072,1.11057,0.74372,0.01281,0.7604,0.61571,0.65308,0.34386,1.59524,1.41697,0.03174,0.0005298,0.0005298,0.0005298
198,523.579,1.06081,0.72834,0.01224,0.86776,0.57953,0.67191,0.3679,1.49754,1.37694,0.02933,0.00052485,0.00052485,0.00052485
199,526.324,1.09651,0.72076,0.01213,0.82184,0.58217,0.63615,0.35015,1.57422,1.3886,0.03079,0.0005199,0.0005199,0.0005199
200,528.807,1.09565,0.72741,0.01339,0.74781,0.61526,0.65795,0.34291,1.60153,1.43401,0.03153,0.00051495,0.00051495,0.00051495
201,531.419,1.07024,0.73339,0.01234,0.73364,0.61885,0.65877,0.36146,1.51499,1.41168,0.02954,0.00051,0.00051,0.00051
202,533.868,1.14837,0.76383,0.01371,0.73814,0.63645,0.65934,0.37511,1.49453,1.3292,0.02879,0.00050505,0.00050505,0.00050505
203,536.396,1.09761,0.70665,0.01242,0.762,0.6154,0.66838,0.35491,1.64,1.31081,0.03317,0.0005001,0.0005001,0.0005001
204,538.836,1.0998,0.73913,0.01322,0.72712,0.6705,0.67474,0.36074,1.54398,1.30225,0.03077,0.00049515,0.00049515,0.00049515
205,541.576,1.06479,0.69173,0.01201,0.80406,0.63959,0.6829,0.37222,1.51898,1.28606,0.03033,0.0004902,0.0004902,0.0004902
206,544.067,1.07861,0.73476,0.01278,0.82128,0.62979,0.67709,0.36785,1.52785,1.30062,0.03028,0.00048525,0.00048525,0.00048525
207,546.565,1.08587,0.69919,0.01196,0.7791,0.63322,0.64361,0.36137,1.51323,1.28041,0.03048,0.0004803,0.0004803,0.0004803
208,549.083,1.09073,0.72326,0.01335,0.79906,0.61158,0.6402,0.35573,1.55007,1.30455,0.03111,0.00047535,0.00047535,0.00047535
209,551.478,1.1199,0.74718,0.01299,0.83452,0.58544,0.66566,0.3424,1.55985,1.35233,0.03153,0.0004704,0.0004704,0.0004704
210,554.183,1.10146,0.69932,0.01251,0.84744,0.5951,0.67202,0.33871,1.55427,1.38144,0.03135,0.00046545,0.00046545,0.00046545
211,556.762,1.15808,0.80471,0.01321,0.69913,0.66058,0.65856,0.33708,1.55929,1.37899,0.03146,0.0004605,0.0004605,0.0004605
212,559.38,1.09145,0.75631,0.01183,0.68527,0.66998,0.66374,0.35293,1.54416,1.30648,0.03091,0.00045555,0.00045555,0.00045555
213,561.906,1.09417,0.74531,0.01185,0.6843,0.67467,0.66284,0.3562,1.52345,1.32275,0.03042,0.0004506,0.0004506,0.0004506
214,564.378,1.0459,0.71718,0.01279,0.70762,0.65387,0.64441,0.35373,1.52848,1.30205,0.03066,0.00044565,0.00044565,0.00044565
215,566.913,1.04623,0.70793,0.01298,0.73114,0.64052,0.6421,0.35408,1.54435,1.34223,0.03051,0.0004407,0.0004407,0.0004407
216,569.728,1.08382,0.68674,0.01295,0.70158,0.615,0.6273,0.36189,1.55711,1.31302,0.03138,0.00043575,0.00043575,0.00043575
217,572.237,1.03568,0.70312,0.0116,0.77985,0.60163,0.67821,0.38551,1.54166,1.33903,0.03063,0.0004308,0.0004308,0.0004308
218,574.674,1.016,0.71017,0.01176,0.76021,0.56989,0.6546,0.3721,1.54267,1.36341,0.03027,0.00042585,0.00042585,0.00042585
219,577.175,1.07203,0.729,0.01159,0.73427,0.61937,0.66982,0.37445,1.53636,1.35441,0.03022,0.0004209,0.0004209,0.0004209
220,579.719,1.03915,0.68305,0.0117,0.74611,0.65079,0.67141,0.36441,1.56814,1.34761,0.03058,0.00041595,0.00041595,0.00041595
221,582.644,1.1066,0.68352,0.01251,0.82632,0.61858,0.66812,0.35617,1.5573,1.3954,0.03079,0.000411,0.000411,0.000411
222,585.202,1.05694,0.69928,0.01277,0.76159,0.66853,0.67172,0.34579,1.5941,1.36818,0.03167,0.00040605,0.00040605,0.00040605
223,587.675,1.06781,0.72834,0.01209,0.74936,0.64182,0.64835,0.33632,1.61433,1.32871,0.03217,0.0004011,0.0004011,0.0004011
224,590.145,1.06083,0.69464,0.01215,0.77967,0.6579,0.67158,0.35885,1.57105,1.25902,0.03048,0.00039615,0.00039615,0.00039615
225,592.675,1.09099,0.69789,0.01188,0.84768,0.61712,0.68004,0.3595,1.58363,1.30292,0.03132,0.0003912,0.0003912,0.0003912
226,595.334,1.08979,0.69873,0.01228,0.78638,0.61318,0.6504,0.35072,1.61613,1.30862,0.03228,0.00038625,0.00038625,0.00038625
227,597.708,1.09467,0.71881,0.01324,0.79497,0.65894,0.6844,0.34114,1.66103,1.32004,0.03346,0.0003813,0.0003813,0.0003813
228,600.29,1.07729,0.68673,0.01186,0.73567,0.62734,0.63717,0.34708,1.62602,1.3423,0.03363,0.00037635,0.00037635,0.00037635
229,602.893,1.11816,0.69105,0.01189,0.73176,0.64513,0.65789,0.3596,1.60722,1.2897,0.03264,0.0003714,0.0003714,0.0003714
230,605.518,1.11318,0.72406,0.01261,0.70728,0.6769,0.66471,0.34938,1.66063,1.30317,0.03343,0.00036645,0.00036645,0.00036645
231,608.025,1.09084,0.66678,0.01321,0.78214,0.64065,0.66788,0.34828,1.66365,1.32362,0.033,0.0003615,0.0003615,0.0003615
232,610.758,1.05538,0.64017,0.01249,0.82054,0.61334,0.6735,0.3478,1.60868,1.34979,0.03232,0.00035655,0.00035655,0.00035655
233,613.33,1.07893,0.74954,0.01329,0.84812,0.60937,0.68817,0.36418,1.55821,1.33048,0.03141,0.0003516,0.0003516,0.0003516
234,615.729,1.01935,0.68428,0.01159,0.79314,0.62488,0.68426,0.36591,1.5374,1.33859,0.03025,0.00034665,0.00034665,0.00034665
235,618.274,1.03914,0.70849,0.01164,0.76768,0.64194,0.66431,0.3716,1.55108,1.29446,0.03089,0.0003417,0.0003417,0.0003417
236,620.693,1.08795,0.73757,0.01233,0.74406,0.66911,0.67885,0.37236,1.5388,1.31029,0.03067,0.00033675,0.00033675,0.00033675
237,623.456,1.07024,0.67658,0.01206,0.82,0.66315,0.68372,0.382,1.53108,1.29173,0.03082,0.0003318,0.0003318,0.0003318
238,626.016,1.00613,0.67908,0.01147,0.77998,0.65303,0.6668,0.37671,1.57788,1.30854,0.03245,0.00032685,0.00032685,0.00032685
239,628.478,1.09258,0.73092,0.01263,0.79676,0.61811,0.65316,0.36689,1.59175,1.29108,0.03265,0.0003219,0.0003219,0.0003219
240,630.959,1.02792,0.65742,0.0114,0.74714,0.6718,0.66478,0.371,1.57112,1.30422,0.0324,0.00031695,0.00031695,0.00031695
241,633.61,1.0874,0.67683,0.01198,0.81014,0.61998,0.67888,0.37819,1.5246,1.31878,0.03082,0.000312,0.000312,0.000312
242,636.089,1.06038,0.69026,0.01238,0.77627,0.64753,0.67404,0.36841,1.53217,1.38427,0.03029,0.00030705,0.00030705,0.00030705
243,639.062,1.04518,0.71105,0.01166,0.79652,0.57636,0.64084,0.36274,1.53637,1.35944,0.03064,0.0003021,0.0003021,0.0003021
244,641.557,1.10048,0.70514,0.01168,0.67978,0.68376,0.65292,0.36658,1.54818,1.28491,0.03103,0.00029715,0.00029715,0.00029715
245,644.149,0.99089,0.64396,0.01185,0.75234,0.64308,0.65216,0.35948,1.56223,1.26887,0.03113,0.0002922,0.0002922,0.0002922
246,646.639,1.05414,0.65045,0.012,0.82206,0.6385,0.66489,0.35528,1.58077,1.27044,0.03101,0.00028725,0.00028725,0.00028725
247,649.119,1.07634,0.69962,0.01195,0.82061,0.62465,0.67006,0.38338,1.56522,1.28576,0.0305,0.0002823,0.0002823,0.0002823
248,651.79,1.00872,0.6248,0.01124,0.80727,0.63119,0.6657,0.38124,1.5302,1.28578,0.02987,0.00027735,0.00027735,0.00027735
249,654.276,1.0284,0.63927,0.0122,0.77295,0.63573,0.6623,0.37941,1.51668,1.31903,0.0293,0.0002724,0.0002724,0.0002724
250,656.787,1.04552,0.64414,0.0116,0.80525,0.63765,0.66385,0.38176,1.53244,1.2739,0.02985,0.00026745,0.00026745,0.00026745
251,659.217,0.99303,0.63775,0.01106,0.8172,0.61531,0.67715,0.37748,1.5435,1.28414,0.02992,0.0002625,0.0002625,0.0002625
252,661.574,1.00328,0.69949,0.01135,0.76462,0.6606,0.6821,0.38311,1.55125,1.27587,0.03063,0.00025755,0.00025755,0.00025755
253,664.048,1.00721,0.63905,0.01144,0.79255,0.66713,0.67994,0.36962,1.58491,1.22673,0.03207,0.0002526,0.0002526,0.0002526
254,666.82,0.97258,0.62444,0.01105,0.83209,0.63189,0.68831,0.37562,1.57232,1.30022,0.03177,0.00024765,0.00024765,0.00024765
255,669.436,1.01746,0.68328,0.0113,0.78167,0.66562,0.66995,0.35732,1.58479,1.32951,0.03158,0.0002427,0.0002427,0.0002427
256,671.91,1.03524,0.67121,0.01101,0.80756,0.6633,0.68108,0.36965,1.58139,1.3186,0.03126,0.00023775,0.00023775,0.00023775
257,674.327,1.0218,0.65049,0.01185,0.82214,0.6693,0.68563,0.37793,1.55614,1.33729,0.03063,0.0002328,0.0002328,0.0002328
258,676.69,1.00577,0.65424,0.0118,0.82969,0.67367,0.69062,0.37885,1.55131,1.35648,0.03097,0.00022785,0.00022785,0.00022785
259,679.336,1.05078,0.72439,0.01262,0.79896,0.64808,0.6795,0.37013,1.58147,1.363,0.03165,0.0002229,0.0002229,0.0002229
260,681.848,1.01295,0.65215,0.01078,0.80846,0.65004,0.68543,0.37385,1.57769,1.35061,0.03117,0.00021795,0.00021795,0.00021795
261,684.457,0.995,0.64681,0.01105,0.84014,0.64146,0.68124,0.37689,1.56572,1.32052,0.03125,0.000213,0.000213,0.000213
262,686.965,1.06983,0.64377,0.01204,0.84209,0.64633,0.68808,0.37012,1.55334,1.32606,0.03087,0.00020805,0.00020805,0.00020805
263,689.533,1.00762,0.60983,0.01088,0.87225,0.64939,0.68937,0.3765,1.56204,1.32306,0.03142,0.0002031,0.0002031,0.0002031
264,692.102,0.96827,0.64869,0.01084,0.84513,0.63829,0.68708,0.38012,1.5615,1.30758,0.03135,0.00019815,0.00019815,0.00019815
265,694.68,0.99014,0.66146,0.01079,0.84005,0.60743,0.67853,0.38101,1.58116,1.3284,0.03177,0.0001932,0.0001932,0.0001932
266,697.202,0.99393,0.64711,0.01054,0.81829,0.63568,0.68127,0.37934,1.58118,1.30326,0.0318,0.00018825,0.00018825,0.00018825
267,699.801,1.04402,0.68424,0.01153,0.78663,0.63679,0.67938,0.37919,1.58153,1.28234,0.03184,0.0001833,0.0001833,0.0001833
