epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,111.343,1.19265,0.9897,0.01583,0.63105,0.59087,0.6306,0.38669,1.31765,1.50384,0.02638,0.0018614,0.0018614,0.0018614
23,116.252,1.24612,1.07506,0.01705,0.59289,0.43176,0.47789,0.27204,1.59435,1.87453,0.03519,0.0018548,0.0018548,0.0018548
24,121.091,1.22783,0.99667,0.0168,0.71974,0.59886,0.68317,0.39163,1.44211,1.34364,0.03122,0.0018482,0.0018482,0.0018482
25,125.912,1.1813,0.92802,0.01584,0.81511,0.53752,0.66029,0.40995,1.35666,1.32248,0.02835,0.0018416,0.0018416,0.0018416
26,130.704,1.20301,0.98503,0.0155,0.68627,0.60042,0.61593,0.38539,1.33473,1.45432,0.02646,0.001835,0.001835,0.001835
27,135.689,1.17565,1.00177,0.01657,0.76017,0.51791,0.64439,0.39666,1.33522,1.42674,0.02612,0.0018284,0.0018284,0.0018284
28,140.453,1.22162,1.02357,0.01544,0.72715,0.6026,0.6988,0.41512,1.35523,1.17014,0.02816,0.0018218,0.0018218,0.0018218
29,145.265,1.19487,0.99081,0.01568,0.66323,0.57858,0.65923,0.39984,1.38779,1.36892,0.03039,0.0018152,0.0018152,0.0018152
30,149.95,1.19842,0.97558,0.01613,0.82636,0.52533,0.64921,0.40994,1.3229,1.30727,0.02712,0.0018086,0.0018086,0.0018086
31,154.612,1.17557,0.99865,0.01492,0.6908,0.65908,0.71404,0.42746,1.30786,1.27837,0.02633,0.001802,0.001802,0.001802
32,159.597,1.20025,0.99201,0.01587,0.62136,0.65036,0.6555,0.37731,1.53823,1.38805,0.03483,0.0017954,0.0017954,0.0017954
33,164.254,1.22915,0.98415,0.01645,0.75317,0.51006,0.62474,0.33539,1.52499,1.55049,0.03422,0.0017888,0.0017888,0.0017888
34,169.251,1.18329,0.9576,0.01508,0.56759,0.66497,0.64617,0.39412,1.42912,1.41234,0.02956,0.0017822,0.0017822,0.0017822
35,173.982,1.19611,0.97751,0.01629,0.77055,0.61489,0.69643,0.39663,1.46618,1.50776,0.03023,0.0017756,0.0017756,0.0017756
36,178.753,1.16475,0.97833,0.01577,0.7018,0.64707,0.67802,0.39786,1.50097,1.54107,0.03256,0.001769,0.001769,0.001769
37,183.613,1.21388,0.9757,0.01677,0.6784,0.65992,0.66074,0.39061,1.372,1.60055,0.02797,0.0017624,0.0017624,0.0017624
38,188.507,1.17107,0.97595,0.01543,0.7138,0.58672,0.59212,0.35937,1.31545,1.85028,0.02634,0.0017558,0.0017558,0.0017558
39,193.502,1.15991,0.91634,0.01473,0.76806,0.58027,0.69356,0.4074,1.41023,1.41005,0.02972,0.0017492,0.0017492,0.0017492
40,198.499,1.19317,0.94033,0.01615,0.7783,0.58132,0.70199,0.41758,1.43387,1.41876,0.02935,0.0017426,0.0017426,0.0017426
41,203.414,1.22314,1.0268,0.01703,0.6921,0.61798,0.64458,0.36356,1.55619,1.37957,0.03344,0.001736,0.001736,0.001736
42,208.271,1.2833,1.00932,0.01818,0.61247,0.6816,0.67871,0.37394,1.65409,1.4521,0.03803,0.0017294,0.0017294,0.0017294
43,213.563,1.23268,1.0093,0.01699,0.74176,0.61151,0.66519,0.39948,1.4018,1.48862,0.02926,0.0017228,0.0017228,0.0017228
44,218.319,1.19167,1.01229,0.0161,0.78725,0.69264,0.72197,0.43735,1.32362,1.36952,0.02716,0.0017162,0.0017162,0.0017162
45,223.412,1.19697,0.98369,0.01655,0.64611,0.66003,0.65722,0.40273,1.38976,1.42477,0.02864,0.0017096,0.0017096,0.0017096
46,228.249,1.16558,0.97059,0.01616,0.77082,0.65801,0.7154,0.43903,1.32602,1.26116,0.02615,0.001703,0.001703,0.001703
47,233.276,1.20281,0.97168,0.01667,0.70361,0.7043,0.71573,0.42774,1.37293,1.52779,0.02727,0.0016964,0.0016964,0.0016964
48,238.124,1.18836,1.06081,0.01691,0.78232,0.6315,0.69698,0.41577,1.49655,1.33041,0.03136,0.0016898,0.0016898,0.0016898
49,242.755,1.17764,1.01199,0.01678,0.65202,0.69509,0.67759,0.42656,1.32106,1.25055,0.0283,0.0016832,0.0016832,0.0016832
50,247.433,1.19551,0.97828,0.01589,0.69349,0.66619,0.68168,0.38008,1.43183,1.42432,0.02986,0.0016766,0.0016766,0.0016766
51,252.266,1.23291,0.97193,0.0165,0.80161,0.68936,0.73478,0.4011,1.54861,1.42109,0.0334,0.00167,0.00167,0.00167
52,257.286,1.19635,0.94021,0.01531,0.69083,0.64726,0.70865,0.38411,1.52507,1.45386,0.03212,0.0016634,0.0016634,0.0016634
53,261.893,1.1668,0.98289,0.0156,0.64885,0.64589,0.65137,0.39605,1.42472,1.49658,0.02931,0.0016568,0.0016568,0.0016568
54,266.566,1.17546,0.94509,0.01522,0.66759,0.68769,0.69015,0.41775,1.32884,1.33875,0.02645,0.0016502,0.0016502,0.0016502
55,271.178,1.1313,0.8998,0.01488,0.65123,0.6164,0.60946,0.357,1.39616,1.33047,0.02657,0.0016436,0.0016436,0.0016436
56,275.882,1.18321,0.93598,0.01566,0.76801,0.62887,0.72446,0.43644,1.29643,1.1775,0.02474,0.001637,0.001637,0.001637
57,280.678,1.1555,0.95354,0.01547,0.66764,0.62267,0.6678,0.41245,1.33191,1.32215,0.02624,0.0016304,0.0016304,0.0016304
58,285.169,1.16473,0.903,0.01515,0.74839,0.6581,0.71056,0.42339,1.4438,1.22897,0.02921,0.0016238,0.0016238,0.0016238
59,290.012,1.15768,0.91215,0.01501,0.67393,0.63875,0.69683,0.40819,1.34055,1.40312,0.02644,0.0016172,0.0016172,0.0016172
60,294.802,1.16434,0.94805,0.01575,0.70565,0.57257,0.67021,0.35817,1.5477,1.32914,0.0333,0.0016106,0.0016106,0.0016106
61,299.835,1.19492,0.91317,0.01709,0.73314,0.73084,0.74297,0.4396,1.33638,1.1268,0.02647,0.001604,0.001604,0.001604
62,304.836,1.1754,0.93085,0.01612,0.61033,0.64693,0.65404,0.40136,1.46299,1.29931,0.03052,0.0015974,0.0015974,0.0015974
63,309.537,1.12452,0.9106,0.01613,0.708,0.63867,0.69182,0.40806,1.41891,1.40753,0.0296,0.0015908,0.0015908,0.0015908
64,314.232,1.14774,0.87698,0.01546,0.79105,0.6404,0.71539,0.43839,1.42032,1.25952,0.02952,0.0015842,0.0015842,0.0015842
65,318.989,1.1716,0.88167,0.01492,0.74561,0.65756,0.71377,0.4281,1.45048,1.28266,0.03107,0.0015776,0.0015776,0.0015776
66,324.194,1.15073,0.90269,0.01479,0.75709,0.6293,0.72503,0.41288,1.46264,1.26432,0.03127,0.001571,0.001571,0.001571
67,329.181,1.16444,0.91497,0.01546,0.66174,0.64561,0.6782,0.41522,1.38543,1.47648,0.03109,0.0015644,0.0015644,0.0015644
68,334.042,1.18089,0.94376,0.01531,0.74374,0.63313,0.69025,0.4097,1.50193,1.50475,0.0329,0.0015578,0.0015578,0.0015578
69,338.846,1.12603,0.92158,0.01505,0.74275,0.65899,0.68779,0.4042,1.5232,1.30025,0.03326,0.0015512,0.0015512,0.0015512
70,343.587,1.13648,0.94918,0.0153,0.71725,0.60509,0.63955,0.38474,1.57699,1.6257,0.03476,0.0015446,0.0015446,0.0015446
71,348.73,1.12192,0.91757,0.01483,0.68942,0.46571,0.57925,0.33972,1.58949,1.81202,0.0347,0.001538,0.001538,0.001538
72,353.434,1.16065,0.91719,0.01566,0.69805,0.68639,0.71743,0.41992,1.42311,1.26478,0.02925,0.0015314,0.0015314,0.0015314
73,358.222,1.1463,0.91281,0.01483,0.65368,0.65262,0.68976,0.41637,1.39592,1.43748,0.02915,0.0015248,0.0015248,0.0015248
74,362.85,1.17772,0.92995,0.01534,0.7284,0.64821,0.71104,0.4224,1.41127,1.18833,0.02906,0.0015182,0.0015182,0.0015182
75,367.823,1.13745,0.89211,0.0145,0.74615,0.63867,0.72958,0.41708,1.44575,1.22545,0.03138,0.0015116,0.0015116,0.0015116
76,372.688,1.15593,0.93489,0.01657,0.80883,0.61834,0.71993,0.42534,1.41292,1.36745,0.02755,0.001505,0.001505,0.001505
77,377.501,1.13114,0.84407,0.01512,0.7335,0.62252,0.67877,0.38652,1.50026,1.41518,0.03283,0.0014984,0.0014984,0.0014984
78,382.368,1.13274,0.85786,0.01479,0.75456,0.61675,0.68934,0.40267,1.37597,1.41672,0.02902,0.0014918,0.0014918,0.0014918
79,387.21,1.13461,0.83466,0.01511,0.82038,0.64092,0.73445,0.42676,1.47194,1.38875,0.03156,0.0014852,0.0014852,0.0014852
80,392.253,1.14191,0.83359,0.01545,0.68606,0.63365,0.67399,0.40991,1.43579,1.62221,0.03122,0.0014786,0.0014786,0.0014786
81,397.048,1.14053,0.90757,0.01534,0.75694,0.61976,0.70653,0.39773,1.46346,1.37514,0.03118,0.001472,0.001472,0.001472
82,401.833,1.14156,0.88746,0.01495,0.71042,0.69018,0.72662,0.42497,1.38628,1.20834,0.02889,0.0014654,0.0014654,0.0014654
83,406.572,1.14051,0.85354,0.01428,0.7281,0.68828,0.72142,0.42009,1.38818,1.38014,0.02863,0.0014588,0.0014588,0.0014588
84,411.225,1.18235,0.88509,0.01573,0.72126,0.64396,0.70494,0.42404,1.38627,1.40416,0.02777,0.0014522,0.0014522,0.0014522
85,416.193,1.12418,0.82739,0.01494,0.6796,0.70643,0.71225,0.43615,1.34333,1.3808,0.02695,0.0014456,0.0014456,0.0014456
86,420.821,1.12086,0.90242,0.01449,0.72845,0.67903,0.6958,0.43352,1.34728,1.43743,0.02684,0.001439,0.001439,0.001439
87,425.57,1.0981,0.79115,0.01403,0.69583,0.68528,0.72935,0.43219,1.45002,1.29518,0.03013,0.0014324,0.0014324,0.0014324
88,430.408,1.12952,0.85322,0.01459,0.81574,0.64438,0.73593,0.46391,1.33393,1.37805,0.02781,0.0014258,0.0014258,0.0014258
89,435.525,1.10642,0.85112,0.01463,0.82812,0.66675,0.75422,0.44457,1.4161,1.45205,0.02939,0.0014192,0.0014192,0.0014192
90,440.249,1.12887,0.88074,0.01423,0.7317,0.68838,0.75384,0.47353,1.31323,1.19979,0.02432,0.0014126,0.0014126,0.0014126
91,445.42,1.0749,0.84568,0.01478,0.70239,0.71357,0.72892,0.4521,1.3108,1.20881,0.0245,0.001406,0.001406,0.001406
92,450.202,1.1276,0.86569,0.01461,0.81103,0.68137,0.74794,0.47535,1.35285,1.11504,0.02725,0.0013994,0.0013994,0.0013994
93,454.955,1.0948,0.91371,0.01347,0.86595,0.6521,0.73276,0.45655,1.36633,1.22167,0.02739,0.0013928,0.0013928,0.0013928
94,459.972,1.1264,0.84688,0.01457,0.74248,0.68288,0.71385,0.44354,1.43835,1.22949,0.02855,0.0013862,0.0013862,0.0013862
95,464.88,1.16472,0.88503,0.01501,0.8208,0.62955,0.7137,0.42916,1.4076,1.40339,0.03037,0.0013796,0.0013796,0.0013796
96,469.652,1.10587,0.91282,0.01496,0.72064,0.64038,0.64287,0.37411,1.4306,1.66425,0.02919,0.001373,0.001373,0.001373
97,474.483,1.14369,0.80442,0.0155,0.69496,0.66508,0.71123,0.44106,1.33435,1.34766,0.02666,0.0013664,0.0013664,0.0013664
98,479.283,1.07195,0.8803,0.01396,0.75246,0.64291,0.70919,0.43643,1.33651,1.32264,0.0271,0.0013598,0.0013598,0.0013598
99,484.168,1.08683,0.86515,0.01469,0.84563,0.57709,0.68661,0.39811,1.42856,1.44244,0.02763,0.0013532,0.0013532,0.0013532
100,488.842,1.08552,0.83384,0.01394,0.74714,0.6971,0.69881,0.43275,1.26062,1.1744,0.02415,0.0013466,0.0013466,0.0013466
101,493.7,1.09012,0.84002,0.01486,0.80672,0.65797,0.74751,0.44843,1.38178,1.18373,0.0281,0.00134,0.00134,0.00134
102,498.388,1.12173,0.90178,0.01526,0.75229,0.71617,0.74487,0.44729,1.41703,1.12176,0.02918,0.0013334,0.0013334,0.0013334
103,503.359,1.06834,0.78919,0.01351,0.8383,0.65084,0.75111,0.46258,1.38284,1.31202,0.02829,0.0013268,0.0013268,0.0013268
104,508.32,1.08264,0.80522,0.01385,0.69612,0.68949,0.7166,0.45444,1.36249,1.30983,0.02742,0.0013202,0.0013202,0.0013202
105,513.168,1.10228,0.86047,0.01457,0.73188,0.61187,0.69076,0.42616,1.35928,1.47324,0.02691,0.0013136,0.0013136,0.0013136
106,518.124,1.06586,0.84137,0.01412,0.83727,0.59029,0.68397,0.39865,1.46472,1.17124,0.03183,0.001307,0.001307,0.001307
107,522.952,1.06889,0.78051,0.01439,0.76457,0.61136,0.68541,0.39947,1.41221,1.41439,0.03015,0.0013004,0.0013004,0.0013004
108,527.87,1.10025,0.83434,0.0145,0.74074,0.66171,0.70122,0.41833,1.42988,1.44,0.02877,0.0012938,0.0012938,0.0012938
109,532.496,1.04206,0.87099,0.0136,0.77974,0.67757,0.73109,0.45208,1.36614,1.3638,0.02798,0.0012872,0.0012872,0.0012872
110,537.336,1.0339,0.8258,0.01382,0.7352,0.71375,0.74814,0.46552,1.2809,1.26749,0.02473,0.0012806,0.0012806,0.0012806
111,542.293,1.05852,0.86133,0.01376,0.8174,0.64026,0.73707,0.451,1.35566,1.17822,0.02675,0.001274,0.001274,0.001274
112,547.16,1.05634,0.79012,0.01307,0.75003,0.70332,0.7399,0.44076,1.34807,1.297,0.02594,0.0012674,0.0012674,0.0012674
113,552.283,1.04748,0.78297,0.01379,0.80809,0.61922,0.74089,0.43558,1.32192,1.30581,0.02572,0.0012608,0.0012608,0.0012608
114,556.781,1.07348,0.77569,0.01417,0.73917,0.65207,0.68783,0.40246,1.31306,1.34674,0.02375,0.0012542,0.0012542,0.0012542
115,561.596,1.05072,0.78767,0.01437,0.71479,0.70781,0.70105,0.42415,1.36422,1.39976,0.02736,0.0012476,0.0012476,0.0012476
116,566.562,1.07104,0.74401,0.01357,0.73217,0.6389,0.69239,0.43095,1.32442,1.3299,0.02573,0.001241,0.001241,0.001241
117,571.302,1.04721,0.83045,0.01369,0.81131,0.6311,0.71122,0.44012,1.38235,1.36916,0.02787,0.0012344,0.0012344,0.0012344
118,576.363,1.06396,0.74304,0.01418,0.8019,0.60423,0.67291,0.42248,1.40055,1.50838,0.02795,0.0012278,0.0012278,0.0012278
119,581.068,1.10189,0.80117,0.01471,0.80026,0.64784,0.72066,0.4552,1.30147,1.31779,0.02472,0.0012212,0.0012212,0.0012212
120,585.882,1.05501,0.7571,0.01421,0.73833,0.68051,0.7164,0.45259,1.31608,1.23265,0.02487,0.0012146,0.0012146,0.0012146
121,590.902,1.05077,0.7961,0.01372,0.81474,0.60915,0.70779,0.44902,1.31218,1.35179,0.02344,0.001208,0.001208,0.001208
122,595.823,1.03665,0.82924,0.01355,0.83803,0.58909,0.73059,0.46758,1.29591,1.1566,0.02481,0.0012014,0.0012014,0.0012014
