epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
24,683.809,0.33769,0.80954,0.15205,0.20196,0.23089,0.16665,0.095,0.65451,2.85413,0.88583,5.4046e-05,5.4046e-05,5.4046e-05
25,712.349,0.3365,0.78939,0.15066,0.1793,0.23123,0.16547,0.09277,0.67285,2.42096,0.88071,5.2048e-05,5.2048e-05,5.2048e-05
26,740.46,0.33224,0.73013,0.15996,0.16052,0.35854,0.16451,0.09528,0.64448,2.22293,0.879,5.005e-05,5.005e-05,5.005e-05
27,769.531,0.31772,0.75588,0.1469,0.18477,0.22797,0.17191,0.0947,0.7147,2.41849,0.96206,4.8052e-05,4.8052e-05,4.8052e-05
28,798.113,0.31597,0.74296,0.146,0.51525,0.23876,0.18544,0.10215,0.70174,2.90152,0.96044,4.6054e-05,4.6054e-05,4.6054e-05
29,826.961,0.32556,0.7275,0.15451,0.20087,0.31497,0.20234,0.11228,0.67313,2.3338,0.89363,4.4056e-05,4.4056e-05,4.4056e-05
30,855.744,0.31703,0.71,0.14792,0.14716,0.27497,0.17637,0.0921,0.67947,2.54851,0.90189,4.2058e-05,4.2058e-05,4.2058e-05
31,883.871,0.33998,0.71075,0.15242,0.21828,0.25191,0.17175,0.1043,0.67038,2.23071,0.8675,4.006e-05,4.006e-05,4.006e-05
32,912.081,0.31585,0.70415,0.13656,0.15317,0.30638,0.15473,0.07823,0.68902,2.16312,0.8853,3.8062e-05,3.8062e-05,3.8062e-05
33,940.345,0.34716,0.70454,0.16291,0.16686,0.30599,0.18297,0.10425,0.72919,2.48097,1.00119,3.6064e-05,3.6064e-05,3.6064e-05
34,968.391,0.32077,0.70731,0.14807,0.17612,0.28699,0.18138,0.08411,0.77905,2.45191,1.04053,3.4066e-05,3.4066e-05,3.4066e-05
35,996.266,0.32757,0.68864,0.15396,0.21442,0.26384,0.17138,0.09207,0.72039,2.26053,0.96699,3.2068e-05,3.2068e-05,3.2068e-05
36,1024.32,0.32326,0.66019,0.14275,0.19654,0.25465,0.15686,0.08242,0.7225,2.27862,0.93418,3.007e-05,3.007e-05,3.007e-05
37,1052.4,0.30322,0.68178,0.13193,0.49717,0.25059,0.16291,0.09677,0.69777,2.78353,0.88196,2.8072e-05,2.8072e-05,2.8072e-05
38,1080.6,0.30644,0.68765,0.14033,0.18777,0.23098,0.17781,0.09702,0.6913,2.52026,0.88198,2.6074e-05,2.6074e-05,2.6074e-05
39,1108.96,0.30799,0.65897,0.14185,0.17595,0.30758,0.17498,0.09982,0.68752,2.25914,0.87517,2.4076e-05,2.4076e-05,2.4076e-05
40,1137.1,0.29639,0.63392,0.12964,0.17232,0.29917,0.17799,0.09464,0.69958,2.04681,0.87813,2.2078e-05,2.2078e-05,2.2078e-05
41,1154.15,0.32331,1.32835,0.36319,0.55104,0.22922,0.20721,0.10069,0.61782,1.20469,0.7448,2.008e-05,2.008e-05,2.008e-05
42,1170.11,0.31094,1.01654,0.31276,0.26062,0.36511,0.24339,0.12267,0.64006,1.03515,0.7697,1.8082e-05,1.8082e-05,1.8082e-05
43,1186.38,0.30094,0.91355,0.28711,0.39587,0.3979,0.31796,0.16301,0.62334,1.00979,0.72579,1.6084e-05,1.6084e-05,1.6084e-05
44,1202.48,0.30365,0.87477,0.28184,0.38729,0.42525,0.33295,0.17679,0.6211,1.05288,0.77116,1.4086e-05,1.4086e-05,1.4086e-05
45,1219.4,0.29911,0.96723,0.30429,0.32716,0.44025,0.32475,0.16938,0.59956,1.091,0.68214,1.2088e-05,1.2088e-05,1.2088e-05
46,1235.13,0.29177,0.87702,0.27626,0.40933,0.4908,0.3605,0.18673,0.57444,1.02538,0.66676,1.009e-05,1.009e-05,1.009e-05
47,1250.75,0.29685,0.82507,0.27831,0.39499,0.44631,0.32271,0.16669,0.57433,1.04325,0.6505,8.092e-06,8.092e-06,8.092e-06
48,1266.2,0.29446,0.77641,0.27567,0.49898,0.41028,0.36953,0.18815,0.56727,1.00798,0.64136,6.094e-06,6.094e-06,6.094e-06
49,1282.82,0.28664,0.77726,0.25471,0.47232,0.46101,0.36314,0.1903,0.58273,0.96791,0.66332,4.096e-06,4.096e-06,4.096e-06
50,1299.13,0.28554,0.79943,0.26841,0.47442,0.47331,0.37602,0.1902,0.58173,0.95093,0.67118,2.098e-06,2.098e-06,2.098e-06
