epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
19,446.101,0.47022,1.28164,0.20152,0.36441,0.28246,0.07763,0.04009,0.44607,1.94346,0.48974,6.4036e-05,6.4036e-05,6.4036e-05
20,468.406,0.4445,1.30146,0.19464,0.07654,0.33676,0.07676,0.03944,0.4415,2.02326,0.46814,6.2038e-05,6.2038e-05,6.2038e-05
21,490.394,0.47424,1.25038,0.20589,0.3647,0.34184,0.07597,0.04208,0.45863,1.9557,0.51202,6.004e-05,6.004e-05,6.004e-05
22,511.967,0.44784,1.28099,0.19586,0.08474,0.34778,0.06856,0.03916,0.43791,1.93219,0.4777,5.8042e-05,5.8042e-05,5.8042e-05
23,533.634,0.43418,1.26502,0.17749,0.08172,0.35708,0.07039,0.03762,0.43293,1.9996,0.46426,5.6044e-05,5.6044e-05,5.6044e-05
24,554.505,0.43877,1.28373,0.19145,0.06633,0.3835,0.07627,0.03998,0.42472,1.92519,0.46661,5.4046e-05,5.4046e-05,5.4046e-05
25,577.148,0.40786,1.29539,0.16712,0.05161,0.48553,0.07212,0.03916,0.41858,2.06238,0.46822,5.2048e-05,5.2048e-05,5.2048e-05
26,599.905,0.4011,1.3117,0.1697,0.05487,0.47297,0.06557,0.03586,0.42888,1.90103,0.4611,5.005e-05,5.005e-05,5.005e-05
27,621.583,0.39263,1.29641,0.16801,0.05811,0.47636,0.07229,0.03978,0.40762,1.95535,0.44498,4.8052e-05,4.8052e-05,4.8052e-05
28,643.394,0.39627,1.27517,0.16932,0.05562,0.44247,0.06866,0.03686,0.42871,2.02852,0.4786,4.6054e-05,4.6054e-05,4.6054e-05
29,664.718,0.37772,1.32389,0.15239,0.07006,0.4314,0.07027,0.0381,0.42154,1.91828,0.47,4.4056e-05,4.4056e-05,4.4056e-05
30,686.363,0.39238,1.26476,0.1684,0.07041,0.4584,0.0724,0.0403,0.40668,1.96347,0.45572,4.2058e-05,4.2058e-05,4.2058e-05
31,709.073,0.3593,1.30841,0.14246,0.05721,0.47646,0.08142,0.04127,0.4208,2.00372,0.45938,4.006e-05,4.006e-05,4.006e-05
32,731.089,0.39084,1.28219,0.16461,0.0902,0.48455,0.0779,0.04284,0.41141,2.02871,0.45193,3.8062e-05,3.8062e-05,3.8062e-05
33,753.489,0.35743,1.3173,0.15332,0.0926,0.40557,0.07925,0.04031,0.41723,2.05029,0.44637,3.6064e-05,3.6064e-05,3.6064e-05
34,775.591,0.39225,1.28992,0.16424,0.10395,0.38688,0.079,0.04217,0.40199,1.95002,0.45942,3.4066e-05,3.4066e-05,3.4066e-05
35,797.309,0.32969,1.30347,0.12881,0.11083,0.40513,0.0865,0.04637,0.39229,1.99675,0.44924,3.2068e-05,3.2068e-05,3.2068e-05
36,818.781,0.35496,1.31922,0.14787,0.07075,0.41351,0.09273,0.04869,0.40076,1.94298,0.43357,3.007e-05,3.007e-05,3.007e-05
37,841.241,0.37591,1.25106,0.15118,0.07668,0.46171,0.08721,0.04703,0.39436,1.97588,0.42817,2.8072e-05,2.8072e-05,2.8072e-05
38,863.144,0.38342,1.26027,0.14422,0.07271,0.4137,0.09445,0.05114,0.3953,2.01575,0.42244,2.6074e-05,2.6074e-05,2.6074e-05
39,885.257,0.34884,1.30153,0.14533,0.10828,0.38801,0.09543,0.05388,0.36777,1.96198,0.39946,2.4076e-05,2.4076e-05,2.4076e-05
40,907.374,0.35486,1.26211,0.14001,0.06421,0.4664,0.09514,0.05367,0.3754,2.01624,0.41507,2.2078e-05,2.2078e-05,2.2078e-05
41,922.966,0.37668,1.74144,0.42447,0.0742,0.344,0.08003,0.04617,0.39636,1.67381,0.39623,2.008e-05,2.008e-05,2.008e-05
42,935.31,0.31637,1.57151,0.3099,0.09524,0.21832,0.07451,0.0395,0.44239,1.45017,0.40672,1.8082e-05,1.8082e-05,1.8082e-05
43,948.364,0.31873,1.5343,0.29078,0.09207,0.24614,0.08647,0.04868,0.41209,1.4641,0.36788,1.6084e-05,1.6084e-05,1.6084e-05
44,962.275,0.28212,1.60167,0.24576,0.07022,0.31225,0.08312,0.05237,0.38342,1.53768,0.32451,1.4086e-05,1.4086e-05,1.4086e-05
45,975.345,0.29904,1.61736,0.23418,0.06664,0.32338,0.08421,0.0523,0.37845,1.57392,0.31757,1.2088e-05,1.2088e-05,1.2088e-05
46,988.124,0.29773,1.62603,0.2484,0.07387,0.28776,0.0766,0.04622,0.39066,1.56832,0.3352,1.009e-05,1.009e-05,1.009e-05
47,1001.08,0.26957,1.64094,0.22091,0.0933,0.24295,0.07846,0.04518,0.39475,1.5565,0.33434,8.092e-06,8.092e-06,8.092e-06
48,1014.47,0.2849,1.64554,0.22106,0.10319,0.24014,0.07998,0.04652,0.39098,1.56837,0.32466,6.094e-06,6.094e-06,6.094e-06
49,1028.21,0.30053,1.60817,0.21844,0.08541,0.23095,0.07501,0.04486,0.38885,1.56561,0.32195,4.096e-06,4.096e-06,4.096e-06
50,1041.58,0.27928,1.62477,0.21566,0.10665,0.24014,0.07995,0.0467,0.38763,1.56035,0.32466,2.098e-06,2.098e-06,2.098e-06
